"Notes"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Age Adjusted Rate
	"Alaska"	"02"	"2010"	"2010"	107	710231	15.1	15.3
	"Alaska"	"02"	"2011"	"2011"	99	722713	13.7	14.0
	"Alaska"	"02"	"2012"	"2012"	98	731089	13.4	13.4
	"Alaska"	"02"	"2013"	"2013"	120	736879	16.3	16.7
	"Alaska"	"02"	"2014"	"2014"	115	736705	15.6	15.4
	"Alaska"	"02"	"2015"	"2015"	123	737709	16.7	16.5
	"Alaska"	"02"	"2016"	"2016"	113	741894	15.2	14.8
	"Arizona"	"04"	"1999"	"1999"	476	5023823	9.5	9.6
	"Arizona"	"04"	"2000"	"2000"	489	5130632	9.5	9.7
	"Arizona"	"04"	"2001"	"2001"	468	5273477	8.9	9.0
	"Arizona"	"04"	"2002"	"2002"	559	5396255	10.4	10.5
	"Arizona"	"04"	"2003"	"2003"	486	5510364	8.8	8.9
	"Arizona"	"04"	"2004"	"2004"	509	5652404	9.0	9.1
	"Arizona"	"04"	"2005"	"2005"	514	5839077	8.8	8.9
	"Arizona"	"04"	"2006"	"2006"	563	6029141	9.3	9.3
	"Arizona"	"04"	"2007"	"2007"	552	6167681	8.9	9.0
	"Arizona"	"04"	"2008"	"2008"	540	6280362	8.6	8.5
	"Arizona"	"04"	"2009"	"2009"	605	6343154	9.5	9.4
	"Arizona"	"04"	"2010"	"2010"	620	6392017	9.7	9.6
	"Arizona"	"04"	"2011"	"2011"	674	6467163	10.4	10.1
	"Arizona"	"04"	"2012"	"2012"	663	6549634	10.1	9.7
	"Arizona"	"04"	"2013"	"2013"	655	6624617	9.9	9.7
	"Arizona"	"04"	"2014"	"2014"	683	6719993	10.2	9.7
	"Arizona"	"04"	"2015"	"2015"	707	6817565	10.4	9.8
	"Arizona"	"04"	"2016"	"2016"	755	6931071	10.9	10.2
	"Arkansas"	"05"	"1999"	"1999"	234	2651860	8.8	8.7
	"Arkansas"	"05"	"2000"	"2000"	244	2673400	9.1	9.0
	"Arkansas"	"05"	"2001"	"2001"	274	2691571	10.2	10.1
	"Arkansas"	"05"	"2002"	"2002"	257	2705927	9.5	9.4
	"Arkansas"	"05"	"2003"	"2003"	258	2724816	9.5	9.3
	"Arkansas"	"05"	"2004"	"2004"	232	2749686	8.4	8.3
	"Arkansas"	"05"	"2005"	"2005"	262	2781097	9.4	9.3
	"Arkansas"	"05"	"2006"	"2006"	247	2821761	8.8	8.7
	"Arkansas"	"05"	"2007"	"2007"	244	2848650	8.6	8.5
	"Arkansas"	"05"	"2008"	"2008"	275	2874554	9.6	9.4
	"Arkansas"	"05"	"2009"	"2009"	285	2896843	9.8	9.7
	"Arkansas"	"05"	"2010"	"2010"	266	2915918	9.1	9.0
	"Arkansas"	"05"	"2011"	"2011"	299	2939493	10.2	10.2
	"Arkansas"	"05"	"2012"	"2012"	307	2950685	10.4	10.1
	"Arkansas"	"05"	"2013"	"2013"	322	2958663	10.9	10.6
	"Arkansas"	"05"	"2014"	"2014"	323	2966912	10.9	10.4
	"Arkansas"	"05"	"2015"	"2015"	342	2977853	11.5	10.8
	"Arkansas"	"05"	"2016"	"2016"	331	2988248	11.1	10.4
	"California"	"06"	"1999"	"1999"	1532	33499204	4.6	4.9
	"California"	"06"	"2000"	"2000"	1487	33871648	4.4	4.7
	"California"	"06"	"2001"	"2001"	1450	34479458	4.2	4.5
	"California"	"06"	"2002"	"2002"	1490	34871843	4.3	4.5
	"California"	"06"	"2003"	"2003"	1505	35253159	4.3	4.5
	"California"	"06"	"2004"	"2004"	1366	35574576	3.8	4.0
	"California"	"06"	"2005"	"2005"	1329	35827943	3.7	3.8
	"California"	"06"	"2006"	"2006"	1319	36021202	3.7	3.7
	"California"	"06"	"2007"	"2007"	1422	36250311	3.9	4.0
	"California"	"06"	"2008"	"2008"	1478	36604337	4.0	4.1
	"California"	"06"	"2009"	"2009"	1519	36961229	4.1	4.1
	"California"	"06"	"2010"	"2010"	1492	37253956	4.0	4.0
	"California"	"06"	"2011"	"2011"	1564	37676861	4.2	4.1
	"California"	"06"	"2012"	"2012"	1549	38011074	4.1	4.0
	"California"	"06"	"2013"	"2013"	1571	38335203	4.1	4.0
	"California"	"06"	"2014"	"2014"	1582	38680810	4.1	3.9
	"California"	"06"	"2015"	"2015"	1559	38993940	4.0	3.8
	"California"	"06"	"2016"	"2016"	1595	39250017	4.1	3.9
	"Colorado"	"08"	"1999"	"1999"	309	4226018	7.3	7.5
	"Colorado"	"08"	"2000"	"2000"	350	4301261	8.1	8.3
	"Colorado"	"08"	"2001"	"2001"	390	4425687	8.8	9.1
	"Colorado"	"08"	"2002"	"2002"	380	4490406	8.5	8.5
	"Colorado"	"08"	"2003"	"2003"	363	4528732	8.0	8.2
	"Colorado"	"08"	"2004"	"2004"	402	4575013	8.8	8.8
	"Colorado"	"08"	"2005"	"2005"	396	4631888	8.5	8.7
	"Colorado"	"08"	"2006"	"2006"	371	4720423	7.9	7.8
	"Colorado"	"08"	"2007"	"2007"	396	4803868	8.2	8.2
	"Colorado"	"08"	"2008"	"2008"	387	4889730	7.9	7.9
	"Colorado"	"08"	"2009"	"2009"	454	4972195	9.1	9.0
	"Colorado"	"08"	"2010"	"2010"	427	5029196	8.5	8.3
	"Colorado"	"08"	"2011"	"2011"	443	5118360	8.7	8.4
	"Colorado"	"08"	"2012"	"2012"	533	5189867	10.3	9.9
	"Colorado"	"08"	"2013"	"2013"	489	5267603	9.3	9.0
	"Colorado"	"08"	"2014"	"2014"	539	5349648	10.1	9.9
	"Colorado"	"08"	"2015"	"2015"	541	5448819	9.9	9.7
	"Colorado"	"08"	"2016"	"2016"	613	5540545	11.1	10.7
	"Connecticut"	"09"	"1999"	"1999"	111	3386401	3.3	3.2
	"Connecticut"	"09"	"2000"	"2000"	113	3405565	3.3	3.2
	"Connecticut"	"09"	"2001"	"2001"	115	3432835	3.4	3.2
	"Connecticut"	"09"	"2002"	"2002"	85	3458749	2.5	2.4
	"Connecticut"	"09"	"2003"	"2003"	89	3484336	2.6	2.4
	"Connecticut"	"09"	"2004"	"2004"	105	3496094	3.0	2.9
	"Connecticut"	"09"	"2005"	"2005"	112	3506956	3.2	3.0
	"Connecticut"	"09"	"2006"	"2006"	79	3517460	2.2	2.1
	"Connecticut"	"09"	"2007"	"2007"	78	3527270	2.2	2.0
	"Connecticut"	"09"	"2008"	"2008"	109	3545579	3.1	2.8
	"Connecticut"	"09"	"2009"	"2009"	93	3561807	2.6	2.5
	"Connecticut"	"09"	"2010"	"2010"	110	3574097	3.1	2.9
	"Connecticut"	"09"	"2011"	"2011"	111	3589893	3.1	2.8
	"Connecticut"	"09"	"2012"	"2012"	111	3593795	3.1	2.9
	"Connecticut"	"09"	"2013"	"2013"	92	3596003	2.6	2.4
	"Connecticut"	"09"	"2014"	"2014"	125	3591873	3.5	3.2
	"Connecticut"	"09"	"2015"	"2015"	104	3584730	2.9	2.7
	"Connecticut"	"09"	"2016"	"2016"	110	3576452	3.1	2.7
	"Delaware"	"10"	"1999"	"1999"	44	774990	5.7	5.6
	"Delaware"	"10"	"2000"	"2000"	40	783600	5.1	5.1
	"Delaware"	"10"	"2001"	"2001"	53	795699	6.7	6.6
	"Delaware"	"10"	"2002"	"2002"	38	806169	4.7	4.6
	"Delaware"	"10"	"2003"	"2003"	42	818003	5.1	5.1
	"Delaware"	"10"	"2004"	"2004"	45	830803	5.4	5.2
	"Delaware"	"10"	"2005"	"2005"	42	845150	5.0	4.9
	"Delaware"	"10"	"2006"	"2006"	42	859268	4.9	4.7
	"Delaware"	"10"	"2007"	"2007"	46	871749	5.3	5.0
	"Delaware"	"10"	"2008"	"2008"	41	883874	4.6	4.4
	"Delaware"	"10"	"2009"	"2009"	38	891730	4.3	4.3
	"Delaware"	"10"	"2010"	"2010"	43	897934	4.8	4.7
	"Delaware"	"10"	"2011"	"2011"	46	907924	5.1	4.7
	"Delaware"	"10"	"2012"	"2012"	46	916993	5.0	4.8
	"Delaware"	"10"	"2013"	"2013"	60	925395	6.5	6.0
	"Delaware"	"10"	"2014"	"2014"	59	934948	6.3	6.0
	"Delaware"	"10"	"2015"	"2015"	55	944076	5.8	5.6
	"Delaware"	"10"	"2016"	"2016"	65	952065	6.8	5.9
	"Florida"	"12"	"1999"	"1999"	1136	15759421	7.2	6.7
	"Florida"	"12"	"2000"	"2000"	1186	15982378	7.4	6.9
	"Florida"	"12"	"2001"	"2001"	1197	16356966	7.3	6.7
	"Florida"	"12"	"2002"	"2002"	1205	16689370	7.2	6.7
	"Florida"	"12"	"2003"	"2003"	1242	17004085	7.3	6.8
	"Florida"	"12"	"2004"	"2004"	1197	17415318	6.9	6.4
	"Florida"	"12"	"2005"	"2005"	1163	17842038	6.5	6.0
	"Florida"	"12"	"2006"	"2006"	1227	18166990	6.8	6.1
	"Florida"	"12"	"2007"	"2007"	1284	18367842	7.0	6.4
	"Florida"	"12"	"2008"	"2008"	1397	18527305	7.5	6.9
	"Florida"	"12"	"2009"	"2009"	1472	18652644	7.9	7.2
	"Florida"	"12"	"2010"	"2010"	1454	18801310	7.7	6.9
	"Florida"	"12"	"2011"	"2011"	1490	19096952	7.8	7.0
	"Florida"	"12"	"2012"	"2012"	1550	19344156	8.0	7.1
	"Florida"	"12"	"2013"	"2013"	1566	19582022	8.0	7.1
	"Florida"	"12"	"2014"	"2014"	1538	19888741	7.7	6.8
	"Florida"	"12"	"2015"	"2015"	1630	20244914	8.1	7.1
	"Florida"	"12"	"2016"	"2016"	1672	20612439	8.1	7.1
	"Georgia"	"13"	"1999"	"1999"	628	8045965	7.8	8.1
	"Georgia"	"13"	"2000"	"2000"	588	8186453	7.2	7.5
	"Georgia"	"13"	"2001"	"2001"	626	8377038	7.5	7.8
	"Georgia"	"13"	"2002"	"2002"	614	8508256	7.2	7.6
	"Georgia"	"13"	"2003"	"2003"	656	8622793	7.6	8.0
	"Georgia"	"13"	"2004"	"2004"	605	8769252	6.9	7.2
	"Georgia"	"13"	"2005"	"2005"	590	8925922	6.6	6.9
	"Georgia"	"13"	"2006"	"2006"	600	9155813	6.6	6.8
	"Georgia"	"13"	"2007"	"2007"	641	9349988	6.9	7.1
	"Georgia"	"13"	"2008"	"2008"	616	9504843	6.5	6.6
	"Georgia"	"13"	"2009"	"2009"	743	9620846	7.7	7.8
	"Georgia"	"13"	"2010"	"2010"	718	9687653	7.4	7.5
	"Georgia"	"13"	"2011"	"2011"	742	9811610	7.6	7.5
	"Georgia"	"13"	"2012"	"2012"	750	9914668	7.6	7.5
	"Georgia"	"13"	"2013"	"2013"	747	9984938	7.5	7.4
	"Georgia"	"13"	"2014"	"2014"	841	10087231	8.3	8.2
	"Georgia"	"13"	"2015"	"2015"	823	10199398	8.1	8.0
	"Georgia"	"13"	"2016"	"2016"	871	10310371	8.4	8.1
	"Hawaii"	"15"	"1999"	"1999"	23	1210300	1.9	1.9
	"Hawaii"	"15"	"2000"	"2000"	37	1211537	3.1	3.0
	"Hawaii"	"15"	"2001"	"2001"	31	1225948	2.5	2.5
	"Hawaii"	"15"	"2002"	"2002"	21	1239613	1.7	1.6
	"Hawaii"	"15"	"2003"	"2003"	24	1251154	1.9	1.8
	"Hawaii"	"15"	"2004"	"2004"	31	1273569	2.4	2.3
	"Hawaii"	"15"	"2005"	"2005"	22	1292729	1.7	1.6
	"Hawaii"	"15"	"2006"	"2006"	21	1309731	1.6	1.5
	"Hawaii"	"15"	"2007"	"2007"	27	1315675	2.1	1.8
	"Hawaii"	"15"	"2008"	"2008"	28	1332213	2.1	2.0
	"Hawaii"	"15"	"2009"	"2009"	36	1346717	2.7	2.6
	"Hawaii"	"15"	"2010"	"2010"	37	1360301	2.7	2.6
	"Hawaii"	"15"	"2011"	"2011"	42	1377864	3.0	2.9
	"Hawaii"	"15"	"2012"	"2012"	43	1391820	3.1	2.8
	"Hawaii"	"15"	"2013"	"2013"	28	1406481	2.0	1.9
	"Hawaii"	"15"	"2014"	"2014"	33	1416349	2.3	2.1
	"Hawaii"	"15"	"2015"	"2015"	44	1425157	3.1	2.8
	"Hawaii"	"15"	"2016"	"2016"	37	1428557	2.6	2.4
	"Idaho"	"16"	"1999"	"1999"	125	1275674	9.8	10.3
	"Idaho"	"16"	"2000"	"2000"	107	1293953	8.3	8.7
	"Idaho"	"16"	"2001"	"2001"	136	1319962	10.3	10.6
	"Idaho"	"16"	"2002"	"2002"	137	1340372	10.2	10.5
	"Idaho"	"16"	"2003"	"2003"	137	1363380	10.0	10.4
	"Idaho"	"16"	"2004"	"2004"	151	1391802	10.8	11.1
	"Idaho"	"16"	"2005"	"2005"	160	1428241	11.2	11.6
	"Idaho"	"16"	"2006"	"2006"	145	1468669	9.9	10.3
	"Idaho"	"16"	"2007"	"2007"	147	1505105	9.8	10.0
	"Idaho"	"16"	"2008"	"2008"	149	1534320	9.7	9.8
	"Idaho"	"16"	"2009"	"2009"	176	1554439	11.3	11.6
	"Idaho"	"16"	"2010"	"2010"	182	1567582	11.6	11.7
	"Idaho"	"16"	"2011"	"2011"	167	1584143	10.5	10.7
	"Idaho"	"16"	"2012"	"2012"	176	1595911	11.0	11.1
	"Idaho"	"16"	"2013"	"2013"	200	1612011	12.4	12.4
	"Idaho"	"16"	"2014"	"2014"	182	1633532	11.1	11.1
	"Idaho"	"16"	"2015"	"2015"	215	1652828	13.0	12.9
	"Idaho"	"16"	"2016"	"2016"	215	1683140	12.8	12.8
	"Illinois"	"17"	"1999"	"1999"	481	12359020	3.9	3.9
	"Illinois"	"17"	"2000"	"2000"	431	12419293	3.5	3.5
	"Illinois"	"17"	"2001"	"2001"	505	12488445	4.0	4.1
	"Illinois"	"17"	"2002"	"2002"	466	12525556	3.7	3.7
	"Illinois"	"17"	"2003"	"2003"	404	12556006	3.2	3.2
	"Illinois"	"17"	"2004"	"2004"	387	12589773	3.1	3.1
	"Illinois"	"17"	"2005"	"2005"	424	12609903	3.4	3.3
	"Illinois"	"17"	"2006"	"2006"	372	12643955	2.9	2.9
	"Illinois"	"17"	"2007"	"2007"	423	12695866	3.3	3.3
	"Illinois"	"17"	"2008"	"2008"	438	12747038	3.4	3.4
	"Illinois"	"17"	"2009"	"2009"	402	12796778	3.1	3.1
	"Illinois"	"17"	"2010"	"2010"	442	12830632	3.4	3.3
	"Illinois"	"17"	"2011"	"2011"	461	12860012	3.6	3.5
	"Illinois"	"17"	"2012"	"2012"	490	12870798	3.8	3.7
	"Illinois"	"17"	"2013"	"2013"	496	12879505	3.9	3.7
	"Illinois"	"17"	"2014"	"2014"	533	12867544	4.1	4.0
	"Illinois"	"17"	"2015"	"2015"	495	12839047	3.9	3.7
	"Illinois"	"17"	"2016"	"2016"	506	12801539	4.0	3.7
	"Indiana"	"18"	"1999"	"1999"	368	6044969	6.1	6.1
	"Indiana"	"18"	"2000"	"2000"	411	6080485	6.8	6.8
	"Indiana"	"18"	"2001"	"2001"	411	6127760	6.7	6.7
	"Indiana"	"18"	"2002"	"2002"	448	6155967	7.3	7.3
	"Indiana"	"18"	"2003"	"2003"	418	6196638	6.7	6.7
	"Indiana"	"18"	"2004"	"2004"	385	6233007	6.2	6.2
	"Indiana"	"18"	"2005"	"2005"	416	6278616	6.6	6.6
	"Indiana"	"18"	"2006"	"2006"	442	6332669	7.0	6.9
	"Indiana"	"18"	"2007"	"2007"	392	6379599	6.1	6.1
	"Indiana"	"18"	"2008"	"2008"	450	6424806	7.0	6.9
	"Indiana"	"18"	"2009"	"2009"	458	6459325	7.1	6.9
	"Indiana"	"18"	"2010"	"2010"	455	6483802	7.0	6.8
	"Indiana"	"18"	"2011"	"2011"	411	6516480	6.3	6.2
	"Indiana"	"18"	"2012"	"2012"	513	6537743	7.8	7.7
	"Indiana"	"18"	"2013"	"2013"	523	6569102	8.0	7.8
	"Indiana"	"18"	"2014"	"2014"	528	6595233	8.0	7.8
	"Indiana"	"18"	"2015"	"2015"	517	6612768	7.8	7.6
	"Indiana"	"18"	"2016"	"2016"	591	6633053	8.9	8.5
	"Iowa"	"19"	"1999"	"1999"	160	2917634	5.5	5.3
	"Iowa"	"19"	"2000"	"2000"	157	2926324	5.4	5.3
	"Iowa"	"19"	"2001"	"2001"	157	2931997	5.4	5.2
	"Iowa"	"19"	"2002"	"2002"	157	2934234	5.4	5.3
	"Iowa"	"19"	"2003"	"2003"	178	2941999	6.1	5.9
	"Iowa"	"19"	"2004"	"2004"	155	2953635	5.2	5.1
	"Iowa"	"19"	"2005"	"2005"	170	2964454	5.7	5.6
	"Iowa"	"19"	"2006"	"2006"	149	2982644	5.0	4.8
	"Iowa"	"19"	"2007"	"2007"	133	2999212	4.4	4.1
	"Iowa"	"19"	"2008"	"2008"	180	3016734	6.0	5.8
	"Iowa"	"19"	"2009"	"2009"	160	3032870	5.3	5.1
	"Iowa"	"19"	"2010"	"2010"	177	3046355	5.8	5.6
	"Iowa"	"19"	"2011"	"2011"	185	3065223	6.0	5.9
	"Iowa"	"19"	"2012"	"2012"	175	3076310	5.7	5.7
	"Iowa"	"19"	"2013"	"2013"	221	3091930	7.1	6.9
	"Iowa"	"19"	"2014"	"2014"	194	3108030	6.2	6.0
	"Iowa"	"19"	"2015"	"2015"	193	3121997	6.2	5.9
	"Iowa"	"19"	"2016"	"2016"	228	3134693	7.3	7.2
	"Kansas"	"20"	"1999"	"1999"	166	2678338	6.2	6.2
	"Kansas"	"20"	"2000"	"2000"	186	2688418	6.9	7.0
	"Kansas"	"20"	"2001"	"2001"	160	2702162	5.9	6.0
	"Kansas"	"20"	"2002"	"2002"	184	2713535	6.8	6.7
	"Kansas"	"20"	"2003"	"2003"	211	2723004	7.7	7.7
	"Kansas"	"20"	"2004"	"2004"	204	2734373	7.5	7.5
	"Kansas"	"20"	"2005"	"2005"	188	2745299	6.8	6.8
	"Kansas"	"20"	"2006"	"2006"	211	2762931	7.6	7.7
	"Kansas"	"20"	"2007"	"2007"	213	2783785	7.7	7.5
	"Kansas"	"20"	"2008"	"2008"	185	2808076	6.6	6.5
	"Kansas"	"20"	"2009"	"2009"	200	2832704	7.1	7.1
	"Kansas"	"20"	"2010"	"2010"	210	2853118	7.4	7.3
	"Kansas"	"20"	"2011"	"2011"	233	2869503	8.1	8.0
	"Kansas"	"20"	"2012"	"2012"	297	2885262	10.3	10.3
	"Kansas"	"20"	"2013"	"2013"	241	2892821	8.3	8.2
	"Kansas"	"20"	"2014"	"2014"	238	2899360	8.2	8.2
	"Kansas"	"20"	"2015"	"2015"	224	2906721	7.7	7.6
	"Kansas"	"20"	"2016"	"2016"	257	2907289	8.8	8.8
	"Kentucky"	"21"	"1999"	"1999"	334	4018053	8.3	8.3
	"Kentucky"	"21"	"2000"	"2000"	373	4041769	9.2	9.1
	"Kentucky"	"21"	"2001"	"2001"	331	4068132	8.1	8.0
	"Kentucky"	"21"	"2002"	"2002"	364	4089875	8.9	8.8
	"Kentucky"	"21"	"2003"	"2003"	400	4117170	9.7	9.6
	"Kentucky"	"21"	"2004"	"2004"	377	4146101	9.1	8.9
	"Kentucky"	"21"	"2005"	"2005"	373	4182742	8.9	8.8
	"Kentucky"	"21"	"2006"	"2006"	383	4219239	9.1	8.9
	"Kentucky"	"21"	"2007"	"2007"	422	4256672	9.9	9.7
	"Kentucky"	"21"	"2008"	"2008"	394	4289878	9.2	8.9
	"Kentucky"	"21"	"2009"	"2009"	403	4317074	9.3	9.1
	"Kentucky"	"21"	"2010"	"2010"	404	4339367	9.3	8.9
	"Kentucky"	"21"	"2011"	"2011"	453	4369354	10.4	10.1
	"Kentucky"	"21"	"2012"	"2012"	469	4384799	10.7	10.3
	"Kentucky"	"21"	"2013"	"2013"	453	4400477	10.3	9.7
	"Kentucky"	"21"	"2014"	"2014"	470	4413057	10.7	10.1
	"Kentucky"	"21"	"2015"	"2015"	499	4424611	11.3	10.7
	"Kentucky"	"21"	"2016"	"2016"	495	4436974	11.2	10.8
	"Louisiana"	"22"	"1999"	"1999"	389	4460811	8.7	8.9
	"Louisiana"	"22"	"2000"	"2000"	326	4468976	7.3	7.5
	"Louisiana"	"22"	"2001"	"2001"	352	4477875	7.9	8.0
	"Louisiana"	"22"	"2002"	"2002"	349	4497267	7.8	7.8
	"Louisiana"	"22"	"2003"	"2003"	316	4521042	7.0	7.0
	"Louisiana"	"22"	"2004"	"2004"	371	4552238	8.1	8.2
	"Louisiana"	"22"	"2005"	"2005"	348	4576628	7.6	7.6
	"Louisiana"	"22"	"2006"	"2006"	331	4302665	7.7	7.7
	"Louisiana"	"22"	"2007"	"2007"	335	4375581	7.7	7.6
	"Louisiana"	"22"	"2008"	"2008"	351	4435586	7.9	7.8
	"Louisiana"	"22"	"2009"	"2009"	328	4491648	7.3	7.2
	"Louisiana"	"22"	"2010"	"2010"	385	4533372	8.5	8.5
	"Louisiana"	"22"	"2011"	"2011"	377	4575404	8.2	8.2
	"Louisiana"	"22"	"2012"	"2012"	375	4603429	8.1	8.2
	"Louisiana"	"22"	"2013"	"2013"	408	4626402	8.8	8.7
	"Louisiana"	"22"	"2014"	"2014"	444	4647880	9.6	9.2
	"Louisiana"	"22"	"2015"	"2015"	468	4668960	10.0	9.8
	"Louisiana"	"22"	"2016"	"2016"	440	4681666	9.4	9.1
	"Maine"	"23"	"1999"	"1999"	91	1266808	7.2	6.9
	"Maine"	"23"	"2000"	"2000"	98	1274923	7.7	7.4
	"Maine"	"23"	"2001"	"2001"	86	1285692	6.7	6.3
	"Maine"	"23"	"2002"	"2002"	79	1295960	6.1	5.9
	"Maine"	"23"	"2003"	"2003"	71	1306513	5.4	5.2
	"Maine"	"23"	"2004"	"2004"	97	1313688	7.4	7.0
	"Maine"	"23"	"2005"	"2005"	100	1318787	7.6	7.1
	"Maine"	"23"	"2006"	"2006"	87	1323619	6.6	5.9
	"Maine"	"23"	"2007"	"2007"	90	1327040	6.8	6.2
	"Maine"	"23"	"2008"	"2008"	103	1330509	7.7	7.0
	"Maine"	"23"	"2009"	"2009"	106	1329590	8.0	7.5
	"Maine"	"23"	"2010"	"2010"	95	1328361	7.2	6.6
	"Maine"	"23"	"2011"	"2011"	113	1328231	8.5	7.7
	"Maine"	"23"	"2012"	"2012"	112	1328895	8.4	7.5
	"Maine"	"23"	"2013"	"2013"	137	1329076	10.3	9.5
	"Maine"	"23"	"2014"	"2014"	116	1330719	8.7	8.0
	"Maine"	"23"	"2015"	"2015"	128	1329453	9.6	8.6
	"Maine"	"23"	"2016"	"2016"	112	1331479	8.4	7.5
	"Maryland"	"24"	"1999"	"1999"	241	5254509	4.6	4.6
	"Maryland"	"24"	"2000"	"2000"	245	5296486	4.6	4.7
	"Maryland"	"24"	"2001"	"2001"	220	5374691	4.1	4.1
	"Maryland"	"24"	"2002"	"2002"	233	5440389	4.3	4.3
	"Maryland"	"24"	"2003"	"2003"	239	5496269	4.3	4.4
	"Maryland"	"24"	"2004"	"2004"	250	5546935	4.5	4.4
	"Maryland"	"24"	"2005"	"2005"	220	5592379	3.9	3.9
	"Maryland"	"24"	"2006"	"2006"	238	5627367	4.2	4.1
	"Maryland"	"24"	"2007"	"2007"	233	5653408	4.1	4.0
	"Maryland"	"24"	"2008"	"2008"	263	5684965	4.6	4.5
	"Maryland"	"24"	"2009"	"2009"	252	5730388	4.4	4.2
	"Maryland"	"24"	"2010"	"2010"	222	5773552	3.8	3.7
	"Maryland"	"24"	"2011"	"2011"	242	5843603	4.1	4.0
	"Maryland"	"24"	"2012"	"2012"	272	5889651	4.6	4.3
	"Maryland"	"24"	"2013"	"2013"	257	5931129	4.3	4.1
	"Maryland"	"24"	"2014"	"2014"	277	5967295	4.6	4.4
	"Maryland"	"24"	"2015"	"2015"	244	5994983	4.1	3.8
	"Maryland"	"24"	"2016"	"2016"	251	6016447	4.2	3.9
	"Massachusetts"	"25"	"1999"	"1999"	118	6317345	1.9	1.8
	"Massachusetts"	"25"	"2000"	"2000"	105	6349097	1.7	1.6
	"Massachusetts"	"25"	"2001"	"2001"	107	6397634	1.7	1.6
	"Massachusetts"	"25"	"2002"	"2002"	99	6417206	1.5	1.5
	"Massachusetts"	"25"	"2003"	"2003"	122	6422565	1.9	1.8
	"Massachusetts"	"25"	"2004"	"2004"	95	6412281	1.5	1.4
	"Massachusetts"	"25"	"2005"	"2005"	111	6403290	1.7	1.6
	"Massachusetts"	"25"	"2006"	"2006"	101	6410084	1.6	1.5
	"Massachusetts"	"25"	"2007"	"2007"	114	6431559	1.8	1.7
	"Massachusetts"	"25"	"2008"	"2008"	118	6468967	1.8	1.7
	"Massachusetts"	"25"	"2009"	"2009"	89	6517613	1.4	1.3
	"Massachusetts"	"25"	"2010"	"2010"	138	6547629	2.1	2.0
	"Massachusetts"	"25"	"2011"	"2011"	116	6611923	1.8	1.6
	"Massachusetts"	"25"	"2012"	"2012"	151	6658008	2.3	2.1
	"Massachusetts"	"25"	"2013"	"2013"	112	6706786	1.7	1.6
	"Massachusetts"	"25"	"2014"	"2014"	130	6749911	1.9	1.7
	"Massachusetts"	"25"	"2015"	"2015"	118	6784240	1.7	1.6
	"Massachusetts"	"25"	"2016"	"2016"	140	6811779	2.1	1.9
	"Michigan"	"26"	"1999"	"1999"	542	9897116	5.5	5.5
	"Michigan"	"26"	"2000"	"2000"	531	9938444	5.3	5.4
	"Michigan"	"26"	"2001"	"2001"	542	9991120	5.4	5.4
	"Michigan"	"26"	"2002"	"2002"	578	10015710	5.8	5.8
	"Michigan"	"26"	"2003"	"2003"	523	10041152	5.2	5.2
	"Michigan"	"26"	"2004"	"2004"	532	10055315	5.3	5.2
	"Michigan"	"26"	"2005"	"2005"	554	10051137	5.5	5.5
	"Michigan"	"26"	"2006"	"2006"	598	10036081	6.0	5.8
	"Michigan"	"26"	"2007"	"2007"	558	10001284	5.6	5.4
	"Michigan"	"26"	"2008"	"2008"	570	9946889	5.7	5.6
	"Michigan"	"26"	"2009"	"2009"	575	9901591	5.8	5.6
	"Michigan"	"26"	"2010"	"2010"	601	9883640	6.1	5.9
	"Michigan"	"26"	"2011"	"2011"	619	9876213	6.3	6.0
	"Michigan"	"26"	"2012"	"2012"	623	9887238	6.3	6.0
	"Michigan"	"26"	"2013"	"2013"	674	9898982	6.8	6.5
	"Michigan"	"26"	"2014"	"2014"	671	9915767	6.8	6.5
	"Michigan"	"26"	"2015"	"2015"	692	9917715	7.0	6.6
	"Michigan"	"26"	"2016"	"2016"	717	9928300	7.2	6.8
	"Minnesota"	"27"	"1999"	"1999"	228	4873481	4.7	4.7
	"Minnesota"	"27"	"2000"	"2000"	223	4919479	4.5	4.5
	"Minnesota"	"27"	"2001"	"2001"	242	4982796	4.9	4.8
	"Minnesota"	"27"	"2002"	"2002"	238	5018935	4.7	4.7
	"Minnesota"	"27"	"2003"	"2003"	244	5053572	4.8	4.8
	"Minnesota"	"27"	"2004"	"2004"	268	5087713	5.3	5.2
	"Minnesota"	"27"	"2005"	"2005"	255	5119598	5.0	4.9
	"Minnesota"	"27"	"2006"	"2006"	243	5163555	4.7	4.7
	"Minnesota"	"27"	"2007"	"2007"	265	5207203	5.1	5.0
	"Minnesota"	"27"	"2008"	"2008"	289	5247018	5.5	5.4
	"Minnesota"	"27"	"2009"	"2009"	281	5281203	5.3	5.1
	"Minnesota"	"27"	"2010"	"2010"	280	5303925	5.3	5.1
	"Minnesota"	"27"	"2011"	"2011"	322	5348562	6.0	5.8
	"Minnesota"	"27"	"2012"	"2012"	310	5380285	5.8	5.6
	"Minnesota"	"27"	"2013"	"2013"	339	5418521	6.3	6.0
	"Minnesota"	"27"	"2014"	"2014"	308	5453109	5.6	5.3
	"Minnesota"	"27"	"2015"	"2015"	304	5482435	5.5	5.4
	"Minnesota"	"27"	"2016"	"2016"	332	5519952	6.0	5.7
