"Notes"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Age Adjusted Rate
	"Virginia"	"51"	"1994"	"1994"	821	6597000	12.4	12.5
	"Virginia"	"51"	"1995"	"1995"	827	6673422	12.4	12.5
	"Virginia"	"51"	"1996"	"1996"	829	6754598	12.3	12.3
	"Virginia"	"51"	"1997"	"1997"	762	6831731	11.2	11.2
	"Virginia"	"51"	"1998"	"1998"	827	6905016	12.0	12.0
	"Washington"	"53"	"1979"	"1979"	557	4018920	13.9	14.4
	"Washington"	"53"	"1980"	"1980"	550	4138795	13.3	13.4
	"Washington"	"53"	"1981"	"1981"	631	4240915	14.9	15.3
	"Washington"	"53"	"1982"	"1982"	572	4280029	13.4	13.8
	"Washington"	"53"	"1983"	"1983"	616	4301870	14.3	14.6
	"Washington"	"53"	"1984"	"1984"	568	4345120	13.1	13.2
	"Washington"	"53"	"1985"	"1985"	615	4402035	14.0	14.2
	"Washington"	"53"	"1986"	"1986"	682	4453602	15.3	15.8
	"Washington"	"53"	"1987"	"1987"	698	4532945	15.4	15.5
	"Washington"	"53"	"1988"	"1988"	719	4641797	15.5	15.7
	"Washington"	"53"	"1989"	"1989"	648	4748909	13.6	14.0
	"Washington"	"53"	"1990"	"1990"	677	4868410	13.9	14.2
	"Washington"	"53"	"1991"	"1991"	692	5026490	13.8	14.1
	"Washington"	"53"	"1992"	"1992"	694	5161525	13.4	13.6
	"Washington"	"53"	"1993"	"1993"	690	5280598	13.1	13.3
	"Washington"	"53"	"1994"	"1994"	759	5376439	14.1	14.3
	"Washington"	"53"	"1995"	"1995"	781	5482492	14.2	14.2
	"Washington"	"53"	"1996"	"1996"	773	5572322	13.9	13.8
	"Washington"	"53"	"1997"	"1997"	728	5675818	12.8	12.8
	"Washington"	"53"	"1998"	"1998"	708	5771447	12.3	12.3
	"West Virginia"	"54"	"1979"	"1979"	243	1940160	12.5	13.3
	"West Virginia"	"54"	"1980"	"1980"	243	1949995	12.5	12.8
	"West Virginia"	"54"	"1981"	"1981"	236	1952950	12.1	12.8
	"West Virginia"	"54"	"1982"	"1982"	230	1948421	11.8	12.5
	"West Virginia"	"54"	"1983"	"1983"	251	1943037	12.9	13.2
	"West Virginia"	"54"	"1984"	"1984"	238	1925468	12.4	12.8
	"West Virginia"	"54"	"1985"	"1985"	253	1905477	13.3	13.6
	"West Virginia"	"54"	"1986"	"1986"	272	1881152	14.5	14.4
	"West Virginia"	"54"	"1987"	"1987"	243	1856624	13.1	13.1
	"West Virginia"	"54"	"1988"	"1988"	214	1829578	11.7	11.7
	"West Virginia"	"54"	"1989"	"1989"	231	1806822	12.8	12.5
	"West Virginia"	"54"	"1990"	"1990"	219	1794262	12.2	12.1
	"West Virginia"	"54"	"1991"	"1991"	240	1799502	13.3	13.0
	"West Virginia"	"54"	"1992"	"1992"	240	1806776	13.3	12.9
	"West Virginia"	"54"	"1993"	"1993"	269	1817927	14.8	14.2
	"West Virginia"	"54"	"1994"	"1994"	258	1820782	14.2	13.8
	"West Virginia"	"54"	"1995"	"1995"	276	1823956	15.1	14.6
	"West Virginia"	"54"	"1996"	"1996"	279	1823203	15.3	14.7
	"West Virginia"	"54"	"1997"	"1997"	262	1819689	14.4	13.9
	"West Virginia"	"54"	"1998"	"1998"	232	1816386	12.8	12.4
	"Wisconsin"	"55"	"1979"	"1979"	594	4671398	12.7	13.2
	"Wisconsin"	"55"	"1980"	"1980"	551	4711208	11.7	12.1
	"Wisconsin"	"55"	"1981"	"1981"	587	4729678	12.4	12.7
	"Wisconsin"	"55"	"1982"	"1982"	583	4731560	12.3	12.7
	"Wisconsin"	"55"	"1983"	"1983"	617	4722266	13.1	13.0
	"Wisconsin"	"55"	"1984"	"1984"	609	4736891	12.9	12.9
	"Wisconsin"	"55"	"1985"	"1985"	611	4749522	12.9	12.9
	"Wisconsin"	"55"	"1986"	"1986"	596	4755750	12.5	12.5
	"Wisconsin"	"55"	"1987"	"1987"	682	4776638	14.3	14.3
	"Wisconsin"	"55"	"1988"	"1988"	653	4820818	13.5	13.5
	"Wisconsin"	"55"	"1989"	"1989"	597	4855689	12.3	12.3
	"Wisconsin"	"55"	"1990"	"1990"	620	4891217	12.7	12.7
	"Wisconsin"	"55"	"1991"	"1991"	573	4967147	11.5	11.6
	"Wisconsin"	"55"	"1992"	"1992"	586	5028141	11.7	11.7
	"Wisconsin"	"55"	"1993"	"1993"	589	5088947	11.6	11.6
	"Wisconsin"	"55"	"1994"	"1994"	592	5138097	11.5	11.6
	"Wisconsin"	"55"	"1995"	"1995"	622	5190188	12.0	11.9
	"Wisconsin"	"55"	"1996"	"1996"	601	5236721	11.5	11.4
	"Wisconsin"	"55"	"1997"	"1997"	576	5272971	10.9	10.9
	"Wisconsin"	"55"	"1998"	"1998"	594	5303586	11.2	11.2
	"Wyoming"	"56"	"1979"	"1979"	86	453287	19.0	20.3
	"Wyoming"	"56"	"1980"	"1980"	75	471153	15.9	17.7
	"Wyoming"	"56"	"1981"	"1981"	84	492753	17.0	20.0
	"Wyoming"	"56"	"1982"	"1982"	96	507270	18.9	21.0
	"Wyoming"	"56"	"1983"	"1983"	105	510050	20.6	22.7
	"Wyoming"	"56"	"1984"	"1984"	100	504323	19.8	22.5
	"Wyoming"	"56"	"1985"	"1985"	115	499098	23.0	25.2
	"Wyoming"	"56"	"1986"	"1986"	97	494693	19.6	21.3
	"Wyoming"	"56"	"1987"	"1987"	78	475750	16.4	17.3
	"Wyoming"	"56"	"1988"	"1988"	81	464337	17.4	18.9
	"Wyoming"	"56"	"1989"	"1989"	82	457896	17.9	18.9
	"Wyoming"	"56"	"1990"	"1990"	81	453541	17.9	19.2
	"Wyoming"	"56"	"1991"	"1991"	87	459330	18.9	20.1
	"Wyoming"	"56"	"1992"	"1992"	84	466423	18.0	19.0
	"Wyoming"	"56"	"1993"	"1993"	105	473228	22.2	22.9
	"Wyoming"	"56"	"1994"	"1994"	107	480373	22.3	22.7
	"Wyoming"	"56"	"1995"	"1995"	82	485188	16.9	17.0
	"Wyoming"	"56"	"1996"	"1996"	88	488168	18.0	18.5
	"Wyoming"	"56"	"1997"	"1997"	95	489618	19.4	19.9
	"Wyoming"	"56"	"1998"	"1998"	87	490944	17.7	18.0
"---"
"Dataset: Compressed Mortality, 1979-1998"
"Query Parameters:"
"ICD-9 Codes: E950-E959 (Suicide and self-inflicted injury)"
"States: Alabama (01); Alaska (02); Arizona (04); Arkansas (05); California (06); Colorado (08); Connecticut (09); Delaware (10);"
"Florida (12); Georgia (13); Hawaii (15); Idaho (16); Illinois (17); Indiana (18); Iowa (19); Kansas (20); Kentucky (21);"
"Louisiana (22); Maine (23); Maryland (24); Massachusetts (25); Michigan (26); Minnesota (27); Mississippi (28); Missouri (29);"
"Montana (30); Nebraska (31); Nevada (32); New Hampshire (33); New Jersey (34); New Mexico (35); New York (36); North Carolina"
"(37); North Dakota (38); Ohio (39); Oklahoma (40); Oregon (41); Pennsylvania (42); Rhode Island (44); South Carolina (45); South"
"Dakota (46); Tennessee (47); Texas (48); Utah (49); Vermont (50); Virginia (51); Washington (53); West Virginia (54); Wisconsin"
"(55); Wyoming (56)"
"Group By: State; Year"
"Show Totals: False"
"Show Zero Values: True"
"Show Suppressed: True"
"Standard Population: 2000 U.S. Std. Population"
"Calculate Rates Per: 100,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/cmf.html for more information."
"---"
"Query Date: Aug 26, 2019 9:38:34 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. Compressed Mortality File"
"1979-1998. CDC WONDER On-line Database, compiled from Compressed Mortality File CMF 1968-1988, Series 20, No. 2A, 2000 and CMF"
"1989-1998, Series 20, No. 2E, 2003. Accessed at http://wonder.cdc.gov/cmf-icd9.html on Aug 26, 2019 9:38:34 AM"
"---"
Caveats:
"1. The method used to calculate age-adjusted rates is documented here: More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#Age-Adjusted Rates."
"2. The populations used to calculate standard age-adjusted rates are documented here: More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#2000 Standard Population."
"3. The population figures used in the calculation of death rates for the age group 'under 1 year' are the live births for the"
"given time period. More information: http://wonder.cdc.gov/wonder/help/cmf.html#Age Group."
"4. Population figures in this table for 1979 and 1981-89 are intercensal estimates of the July 1 resident population of the"
"United States. Note that the state and county population estimates for these years are not consistent with national estimates."
"The population figures in this table for 1980 and 1990 are modified age-race-sex (MARS) April 1 census counts. The population"
"figures for 1991-98 are bridged-race intercensal estimates of the July 1 resident population."
"5. Deaths for persons of unknown age are included in counts and crude rates, but are not included in age-adjusted rates."
