"Notes"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Age Adjusted Rate
	"Connecticut"	"09"	"1991"	"1991"	153	3303749	4.6	4.4
	"Connecticut"	"09"	"1992"	"1992"	136	3301385	4.1	4.0
	"Connecticut"	"09"	"1993"	"1993"	149	3309945	4.5	4.5
	"Connecticut"	"09"	"1994"	"1994"	145	3316918	4.4	4.4
	"Connecticut"	"09"	"1995"	"1995"	145	3324324	4.4	4.3
	"Connecticut"	"09"	"1996"	"1996"	120	3337947	3.6	3.5
	"Connecticut"	"09"	"1997"	"1997"	106	3349822	3.2	3.0
	"Connecticut"	"09"	"1998"	"1998"	90	3366615	2.7	2.6
	"Delaware"	"10"	"1979"	"1979"	27	599476	4.5	4.6
	"Delaware"	"10"	"1980"	"1980"	29	595519	4.9	5.0
	"Delaware"	"10"	"1981"	"1981"	39	596658	6.5	6.0
	"Delaware"	"10"	"1982"	"1982"	34	599565	5.7	5.7
	"Delaware"	"10"	"1983"	"1983"	24	605660	4.0	4.3
	"Delaware"	"10"	"1984"	"1984"	30	611723	4.9	4.9
	"Delaware"	"10"	"1985"	"1985"	27	618730	4.4	4.9
	"Delaware"	"10"	"1986"	"1986"	46	628001	7.3	7.6
	"Delaware"	"10"	"1987"	"1987"	52	637508	8.2	8.1
	"Delaware"	"10"	"1988"	"1988"	39	648489	6.0	5.7
	"Delaware"	"10"	"1989"	"1989"	61	659194	9.3	9.6
	"Delaware"	"10"	"1990"	"1990"	37	666780	5.5	5.7
	"Delaware"	"10"	"1991"	"1991"	32	683489	4.7	4.4
	"Delaware"	"10"	"1992"	"1992"	43	695038	6.2	6.1
	"Delaware"	"10"	"1993"	"1993"	39	706719	5.5	5.6
	"Delaware"	"10"	"1994"	"1994"	45	717867	6.3	6.3
	"Delaware"	"10"	"1995"	"1995"	39	730099	5.3	5.3
	"Delaware"	"10"	"1996"	"1996"	54	741330	7.3	7.2
	"Delaware"	"10"	"1997"	"1997"	34	751824	4.5	4.4
	"Delaware"	"10"	"1998"	"1998"	34	763841	4.5	4.5
	"Florida"	"12"	"1979"	"1979"	898	9480731	9.5	9.4
	"Florida"	"12"	"1980"	"1980"	913	9764074	9.4	9.2
	"Florida"	"12"	"1981"	"1981"	1009	10208144	9.9	9.6
	"Florida"	"12"	"1982"	"1982"	1132	10487366	10.8	10.5
	"Florida"	"12"	"1983"	"1983"	1057	10764476	9.8	9.3
	"Florida"	"12"	"1984"	"1984"	1123	11055366	10.2	9.8
	"Florida"	"12"	"1985"	"1985"	1132	11368628	10.0	9.5
	"Florida"	"12"	"1986"	"1986"	1144	11682730	9.8	9.3
	"Florida"	"12"	"1987"	"1987"	1233	12014726	10.3	9.6
	"Florida"	"12"	"1988"	"1988"	1288	12326923	10.4	9.9
	"Florida"	"12"	"1989"	"1989"	1305	12660706	10.3	9.8
	"Florida"	"12"	"1990"	"1990"	1309	12952277	10.1	9.6
	"Florida"	"12"	"1991"	"1991"	1292	13371703	9.7	9.3
	"Florida"	"12"	"1992"	"1992"	1205	13654211	8.8	8.4
	"Florida"	"12"	"1993"	"1993"	1273	13932066	9.1	8.8
	"Florida"	"12"	"1994"	"1994"	1267	14244848	8.9	8.5
	"Florida"	"12"	"1995"	"1995"	1294	14544358	8.9	8.4
	"Florida"	"12"	"1996"	"1996"	1253	14860585	8.4	8.0
	"Florida"	"12"	"1997"	"1997"	1210	15194344	8.0	7.5
	"Florida"	"12"	"1998"	"1998"	1177	15496518	7.6	7.1
	"Georgia"	"13"	"1979"	"1979"	506	5397054	9.4	10.4
	"Georgia"	"13"	"1980"	"1980"	535	5472448	9.8	10.7
	"Georgia"	"13"	"1981"	"1981"	561	5572350	10.1	10.8
	"Georgia"	"13"	"1982"	"1982"	564	5652656	10.0	10.7
	"Georgia"	"13"	"1983"	"1983"	511	5729765	8.9	9.4
	"Georgia"	"13"	"1984"	"1984"	576	5837719	9.9	10.6
	"Georgia"	"13"	"1985"	"1985"	538	5968250	9.0	9.6
	"Georgia"	"13"	"1986"	"1986"	602	6090642	9.9	10.5
	"Georgia"	"13"	"1987"	"1987"	638	6216909	10.3	10.8
	"Georgia"	"13"	"1988"	"1988"	627	6325549	9.9	10.5
	"Georgia"	"13"	"1989"	"1989"	647	6421599	10.1	10.5
	"Georgia"	"13"	"1990"	"1990"	660	6483380	10.2	10.5
	"Georgia"	"13"	"1991"	"1991"	658	6655914	9.9	10.6
	"Georgia"	"13"	"1992"	"1992"	603	6820520	8.8	9.4
	"Georgia"	"13"	"1993"	"1993"	658	6981614	9.4	10.0
	"Georgia"	"13"	"1994"	"1994"	615	7161196	8.6	9.0
	"Georgia"	"13"	"1995"	"1995"	598	7333169	8.2	8.5
	"Georgia"	"13"	"1996"	"1996"	644	7506543	8.6	8.8
	"Georgia"	"13"	"1997"	"1997"	645	7691435	8.4	8.8
	"Georgia"	"13"	"1998"	"1998"	600	7870311	7.6	7.9
	"Hawaii"	"15"	"1979"	"1979"	54	952438	5.7	5.3
	"Hawaii"	"15"	"1980"	"1980"	47	967282	4.9	4.8
	"Hawaii"	"15"	"1981"	"1981"	30	980258	3.1	3.1
	"Hawaii"	"15"	"1982"	"1982"	26	995925	2.6	2.8
	"Hawaii"	"15"	"1983"	"1983"	23	1014687	2.3	2.2
	"Hawaii"	"15"	"1984"	"1984"	38	1029123	3.7	4.3
	"Hawaii"	"15"	"1985"	"1985"	26	1040309	2.5	2.3
	"Hawaii"	"15"	"1986"	"1986"	34	1052609	3.2	3.3
	"Hawaii"	"15"	"1987"	"1987"	39	1069296	3.6	3.8
	"Hawaii"	"15"	"1988"	"1988"	25	1081823	2.3	2.4
	"Hawaii"	"15"	"1989"	"1989"	36	1096941	3.3	3.2
	"Hawaii"	"15"	"1990"	"1990"	34	1109946	3.1	3.0
	"Hawaii"	"15"	"1991"	"1991"	34	1137471	3.0	3.0
	"Hawaii"	"15"	"1992"	"1992"	34	1159490	2.9	2.9
	"Hawaii"	"15"	"1993"	"1993"	31	1173765	2.6	2.6
	"Hawaii"	"15"	"1994"	"1994"	50	1188875	4.2	4.2
	"Hawaii"	"15"	"1995"	"1995"	45	1198027	3.8	3.8
	"Hawaii"	"15"	"1996"	"1996"	27	1205599	2.2	2.2
	"Hawaii"	"15"	"1997"	"1997"	40	1213103	3.3	3.3
	"Hawaii"	"15"	"1998"	"1998"	27	1217209	2.2	2.3
	"Idaho"	"16"	"1979"	"1979"	88	934621	9.4	10.6
	"Idaho"	"16"	"1980"	"1980"	85	945395	9.0	9.6
	"Idaho"	"16"	"1981"	"1981"	105	962481	10.9	12.1
	"Idaho"	"16"	"1982"	"1982"	101	973832	10.4	11.8
	"Idaho"	"16"	"1983"	"1983"	112	981166	11.4	12.7
	"Idaho"	"16"	"1984"	"1984"	90	989800	9.1	9.6
	"Idaho"	"16"	"1985"	"1985"	97	993122	9.8	10.7
	"Idaho"	"16"	"1986"	"1986"	117	988853	11.8	13.1
	"Idaho"	"16"	"1987"	"1987"	119	983879	12.1	12.8
	"Idaho"	"16"	"1988"	"1988"	134	984942	13.6	14.4
	"Idaho"	"16"	"1989"	"1989"	109	994027	11.0	11.5
	"Idaho"	"16"	"1990"	"1990"	138	1006693	13.7	14.2
	"Idaho"	"16"	"1991"	"1991"	120	1041649	11.5	12.1
	"Idaho"	"16"	"1992"	"1992"	124	1072047	11.6	12.2
	"Idaho"	"16"	"1993"	"1993"	139	1108881	12.5	13.1
	"Idaho"	"16"	"1994"	"1994"	129	1145272	11.3	11.7
	"Idaho"	"16"	"1995"	"1995"	132	1177589	11.2	11.8
	"Idaho"	"16"	"1996"	"1996"	124	1203432	10.3	10.8
	"Idaho"	"16"	"1997"	"1997"	143	1228543	11.6	12.0
	"Idaho"	"16"	"1998"	"1998"	133	1252682	10.6	11.0
	"Illinois"	"17"	"1979"	"1979"	482	11440371	4.2	4.3
	"Illinois"	"17"	"1980"	"1980"	500	11448136	4.4	4.4
	"Illinois"	"17"	"1981"	"1981"	472	11455471	4.1	4.1
	"Illinois"	"17"	"1982"	"1982"	464	11432454	4.1	4.2
	"Illinois"	"17"	"1983"	"1983"	477	11411820	4.2	4.3
	"Illinois"	"17"	"1984"	"1984"	523	11415352	4.6	4.7
	"Illinois"	"17"	"1985"	"1985"	557	11405963	4.9	5.0
	"Illinois"	"17"	"1986"	"1986"	549	11390893	4.8	4.8
	"Illinois"	"17"	"1987"	"1987"	538	11400420	4.7	4.9
	"Illinois"	"17"	"1988"	"1988"	610	11404558	5.3	5.4
	"Illinois"	"17"	"1989"	"1989"	546	11428341	4.8	4.9
	"Illinois"	"17"	"1990"	"1990"	556	11443138	4.9	4.9
	"Illinois"	"17"	"1991"	"1991"	556	11576175	4.8	4.8
	"Illinois"	"17"	"1992"	"1992"	527	11698413	4.5	4.5
	"Illinois"	"17"	"1993"	"1993"	575	11816159	4.9	4.9
	"Illinois"	"17"	"1994"	"1994"	488	11919512	4.1	4.1
	"Illinois"	"17"	"1995"	"1995"	537	12014530	4.5	4.5
	"Illinois"	"17"	"1996"	"1996"	489	12109540	4.0	4.1
	"Illinois"	"17"	"1997"	"1997"	411	12192249	3.4	3.4
	"Illinois"	"17"	"1998"	"1998"	486	12281911	4.0	4.0
	"Indiana"	"18"	"1979"	"1979"	377	5479304	6.9	7.2
	"Indiana"	"18"	"1980"	"1980"	373	5494918	6.8	7.3
	"Indiana"	"18"	"1981"	"1981"	359	5480835	6.6	6.7
	"Indiana"	"18"	"1982"	"1982"	367	5468160	6.7	7.1
	"Indiana"	"18"	"1983"	"1983"	376	5448436	6.9	7.3
	"Indiana"	"18"	"1984"	"1984"	400	5456941	7.3	7.6
	"Indiana"	"18"	"1985"	"1985"	383	5460017	7.0	7.1
	"Indiana"	"18"	"1986"	"1986"	380	5454341	7.0	7.0
	"Indiana"	"18"	"1987"	"1987"	451	5472984	8.2	8.4
	"Indiana"	"18"	"1988"	"1988"	417	5494747	7.6	7.6
	"Indiana"	"18"	"1989"	"1989"	404	5527092	7.3	7.3
	"Indiana"	"18"	"1990"	"1990"	466	5546819	8.4	8.4
	"Indiana"	"18"	"1991"	"1991"	421	5619615	7.5	7.5
	"Indiana"	"18"	"1992"	"1992"	442	5675757	7.8	7.8
	"Indiana"	"18"	"1993"	"1993"	468	5741125	8.2	8.2
	"Indiana"	"18"	"1994"	"1994"	447	5794799	7.7	7.6
	"Indiana"	"18"	"1995"	"1995"	449	5852819	7.7	7.7
	"Indiana"	"18"	"1996"	"1996"	477	5908417	8.1	8.0
	"Indiana"	"18"	"1997"	"1997"	450	5956292	7.6	7.5
	"Indiana"	"18"	"1998"	"1998"	427	6001025	7.1	7.1
	"Iowa"	"19"	"1979"	"1979"	175	2919960	6.0	6.2
	"Iowa"	"19"	"1980"	"1980"	168	2917312	5.8	5.8
	"Iowa"	"19"	"1981"	"1981"	181	2908684	6.2	6.2
	"Iowa"	"19"	"1982"	"1982"	176	2887872	6.1	5.9
	"Iowa"	"19"	"1983"	"1983"	174	2869260	6.1	6.1
	"Iowa"	"19"	"1984"	"1984"	180	2857249	6.3	6.3
	"Iowa"	"19"	"1985"	"1985"	201	2828452	7.1	7.0
	"Iowa"	"19"	"1986"	"1986"	195	2789767	7.0	7.0
	"Iowa"	"19"	"1987"	"1987"	195	2765297	7.1	6.8
	"Iowa"	"19"	"1988"	"1988"	173	2767561	6.3	6.0
	"Iowa"	"19"	"1989"	"1989"	170	2770681	6.1	6.0
	"Iowa"	"19"	"1990"	"1990"	179	2776587	6.4	6.3
	"Iowa"	"19"	"1991"	"1991"	187	2798656	6.7	6.5
	"Iowa"	"19"	"1992"	"1992"	176	2819049	6.2	6.0
	"Iowa"	"19"	"1993"	"1993"	166	2837695	5.8	5.7
	"Iowa"	"19"	"1994"	"1994"	180	2851451	6.3	6.2
	"Iowa"	"19"	"1995"	"1995"	178	2868091	6.2	6.1
	"Iowa"	"19"	"1996"	"1996"	175	2880950	6.1	6.0
	"Iowa"	"19"	"1997"	"1997"	212	2891288	7.3	7.2
	"Iowa"	"19"	"1998"	"1998"	143	2903589	4.9	4.8
	"Kansas"	"20"	"1979"	"1979"	195	2351528	8.3	8.3
	"Kansas"	"20"	"1980"	"1980"	160	2368222	6.8	6.6
	"Kansas"	"20"	"1981"	"1981"	175	2388484	7.3	7.3
	"Kansas"	"20"	"1982"	"1982"	193	2403605	8.0	8.2
	"Kansas"	"20"	"1983"	"1983"	191	2416834	7.9	8.1
	"Kansas"	"20"	"1984"	"1984"	195	2424856	8.0	8.2
	"Kansas"	"20"	"1985"	"1985"	188	2427892	7.7	7.8
	"Kansas"	"20"	"1986"	"1986"	210	2433204	8.6	8.9
	"Kansas"	"20"	"1987"	"1987"	212	2445357	8.7	8.7
	"Kansas"	"20"	"1988"	"1988"	189	2462513	7.7	7.6
	"Kansas"	"20"	"1989"	"1989"	181	2473223	7.3	7.3
	"Kansas"	"20"	"1990"	"1990"	202	2477805	8.2	8.2
	"Kansas"	"20"	"1991"	"1991"	213	2499627	8.5	8.5
	"Kansas"	"20"	"1992"	"1992"	208	2533409	8.2	8.4
	"Kansas"	"20"	"1993"	"1993"	220	2557596	8.6	8.7
	"Kansas"	"20"	"1994"	"1994"	189	2581640	7.3	7.4
	"Kansas"	"20"	"1995"	"1995"	191	2602226	7.3	7.3
	"Kansas"	"20"	"1996"	"1996"	205	2615563	7.8	7.8
	"Kansas"	"20"	"1997"	"1997"	182	2636018	6.9	6.9
	"Kansas"	"20"	"1998"	"1998"	203	2661727	7.6	7.6
	"Kentucky"	"21"	"1979"	"1979"	344	3646979	9.4	10.2
	"Kentucky"	"21"	"1980"	"1980"	338	3663841	9.2	10.2
	"Kentucky"	"21"	"1981"	"1981"	333	3670577	9.1	9.6
	"Kentucky"	"21"	"1982"	"1982"	384	3683426	10.4	10.9
	"Kentucky"	"21"	"1983"	"1983"	367	3692888	9.9	10.5
	"Kentucky"	"21"	"1984"	"1984"	390	3693321	10.6	10.9
	"Kentucky"	"21"	"1985"	"1985"	343	3693608	9.3	9.5
	"Kentucky"	"21"	"1986"	"1986"	397	3686796	10.8	11.1
	"Kentucky"	"21"	"1987"	"1987"	380	3683045	10.3	10.3
	"Kentucky"	"21"	"1988"	"1988"	366	3680399	9.9	10.1
	"Kentucky"	"21"	"1989"	"1989"	358	3680272	9.7	9.9
	"Kentucky"	"21"	"1990"	"1990"	412	3687389	11.2	11.3
	"Kentucky"	"21"	"1991"	"1991"	363	3724483	9.7	9.8
	"Kentucky"	"21"	"1992"	"1992"	369	3766660	9.8	9.8
	"Kentucky"	"21"	"1993"	"1993"	399	3813296	10.5	10.5
	"Kentucky"	"21"	"1994"	"1994"	379	3850039	9.8	9.8
	"Kentucky"	"21"	"1995"	"1995"	351	3887959	9.0	9.0
	"Kentucky"	"21"	"1996"	"1996"	345	3920721	8.8	8.8
	"Kentucky"	"21"	"1997"	"1997"	356	3953242	9.0	9.0
	"Kentucky"	"21"	"1998"	"1998"	379	3987167	9.5	9.5
	"Louisiana"	"22"	"1979"	"1979"	409	4148645	9.9	10.5
	"Louisiana"	"22"	"1980"	"1980"	400	4215763	9.5	10.0
	"Louisiana"	"22"	"1981"	"1981"	379	4290182	8.8	9.6
	"Louisiana"	"22"	"1982"	"1982"	431	4359915	9.9	10.5
	"Louisiana"	"22"	"1983"	"1983"	450	4398962	10.2	11.0
	"Louisiana"	"22"	"1984"	"1984"	447	4402961	10.2	10.7
	"Louisiana"	"22"	"1985"	"1985"	454	4410832	10.3	11.2
	"Louisiana"	"22"	"1986"	"1986"	511	4407247	11.6	12.2
	"Louisiana"	"22"	"1987"	"1987"	448	4343172	10.3	11.0
	"Louisiana"	"22"	"1988"	"1988"	441	4290471	10.3	10.8
	"Louisiana"	"22"	"1989"	"1989"	407	4255514	9.6	10.1
	"Louisiana"	"22"	"1990"	"1990"	436	4222456	10.3	10.8
	"Louisiana"	"22"	"1991"	"1991"	430	4256824	10.1	10.5
	"Louisiana"	"22"	"1992"	"1992"	407	4294771	9.5	10.0
	"Louisiana"	"22"	"1993"	"1993"	406	4319122	9.4	9.7
	"Louisiana"	"22"	"1994"	"1994"	418	4349878	9.6	9.9
	"Louisiana"	"22"	"1995"	"1995"	416	4380949	9.5	9.7
	"Louisiana"	"22"	"1996"	"1996"	388	4401947	8.8	9.1
	"Louisiana"	"22"	"1997"	"1997"	386	4424355	8.7	8.9
	"Louisiana"	"22"	"1998"	"1998"	345	4443537	7.8	8.0
	"Maine"	"23"	"1979"	"1979"	83	1125556	7.4	7.9
	"Maine"	"23"	"1980"	"1980"	75	1125413	6.7	7.0
	"Maine"	"23"	"1981"	"1981"	90	1133551	7.9	8.0
	"Maine"	"23"	"1982"	"1982"	78	1137158	6.9	6.8
	"Maine"	"23"	"1983"	"1983"	84	1145063	7.3	7.0
	"Maine"	"23"	"1984"	"1984"	99	1155952	8.6	8.4
	"Maine"	"23"	"1985"	"1985"	97	1163300	8.3	7.8
	"Maine"	"23"	"1986"	"1986"	72	1170191	6.2	6.2
	"Maine"	"23"	"1987"	"1987"	98	1184645	8.3	8.3
	"Maine"	"23"	"1988"	"1988"	106	1204034	8.8	8.8
	"Maine"	"23"	"1989"	"1989"	103	1220123	8.4	8.2
	"Maine"	"23"	"1990"	"1990"	98	1227806	8.0	7.8
	"Maine"	"23"	"1991"	"1991"	113	1237484	9.1	8.9
	"Maine"	"23"	"1992"	"1992"	104	1238753	8.4	8.3
	"Maine"	"23"	"1993"	"1993"	100	1242424	8.0	7.9
	"Maine"	"23"	"1994"	"1994"	97	1242842	7.8	7.7
	"Maine"	"23"	"1995"	"1995"	93	1243566	7.5	7.3
	"Maine"	"23"	"1996"	"1996"	108	1249196	8.6	8.4
	"Maine"	"23"	"1997"	"1997"	82	1254858	6.5	6.3
	"Maine"	"23"	"1998"	"1998"	106	1259375	8.4	8.3
	"Maryland"	"24"	"1979"	"1979"	233	4227079	5.5	5.6
	"Maryland"	"24"	"1980"	"1980"	263	4222450	6.2	6.2
	"Maryland"	"24"	"1981"	"1981"	263	4266825	6.2	6.2
	"Maryland"	"24"	"1982"	"1982"	250	4288914	5.8	5.9
	"Maryland"	"24"	"1983"	"1983"	278	4317920	6.4	6.5
	"Maryland"	"24"	"1984"	"1984"	261	4369622	6.0	5.9
