"Notes"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Age Adjusted Rate
	"Oregon"	"41"	"1991"	"1991"	58	2929085	2.0	2.0
	"Oregon"	"41"	"1992"	"1992"	72	2992359	2.4	2.4
	"Oregon"	"41"	"1993"	"1993"	84	3061333	2.7	2.7
	"Oregon"	"41"	"1994"	"1994"	111	3121913	3.6	3.6
	"Oregon"	"41"	"1995"	"1995"	93	3185037	2.9	2.9
	"Oregon"	"41"	"1996"	"1996"	75	3248377	2.3	2.3
	"Oregon"	"41"	"1997"	"1997"	77	3304834	2.3	2.3
	"Oregon"	"41"	"1998"	"1998"	88	3354163	2.6	2.6
	"Pennsylvania"	"42"	"1979"	"1979"	454	11882234	3.8	3.8
	"Pennsylvania"	"42"	"1980"	"1980"	504	11873224	4.2	4.1
	"Pennsylvania"	"42"	"1981"	"1981"	453	11866773	3.8	3.7
	"Pennsylvania"	"42"	"1982"	"1982"	401	11853261	3.4	3.3
	"Pennsylvania"	"42"	"1983"	"1983"	288	11840497	2.4	2.4
	"Pennsylvania"	"42"	"1984"	"1984"	308	11817071	2.6	2.6
	"Pennsylvania"	"42"	"1985"	"1985"	328	11776308	2.8	2.8
	"Pennsylvania"	"42"	"1986"	"1986"	304	11787507	2.6	2.5
	"Pennsylvania"	"42"	"1987"	"1987"	335	11816661	2.8	2.7
	"Pennsylvania"	"42"	"1988"	"1988"	348	11853242	2.9	2.8
	"Pennsylvania"	"42"	"1989"	"1989"	448	11874141	3.8	3.6
	"Pennsylvania"	"42"	"1990"	"1990"	500	11886559	4.2	4.1
	"Pennsylvania"	"42"	"1991"	"1991"	482	11987818	4.0	3.9
	"Pennsylvania"	"42"	"1992"	"1992"	508	12052611	4.2	4.2
	"Pennsylvania"	"42"	"1993"	"1993"	584	12123137	4.8	4.8
	"Pennsylvania"	"42"	"1994"	"1994"	498	12170062	4.1	4.1
	"Pennsylvania"	"42"	"1995"	"1995"	520	12201314	4.3	4.3
	"Pennsylvania"	"42"	"1996"	"1996"	509	12225148	4.2	4.3
	"Pennsylvania"	"42"	"1997"	"1997"	556	12229931	4.5	4.7
	"Pennsylvania"	"42"	"1998"	"1998"	436	12250692	3.6	3.7
	"Rhode Island"	"44"	"1979"	"1979"	15	957016	1.6 (Unreliable)	1.4 (Unreliable)
	"Rhode Island"	"44"	"1980"	"1980"	17	948005	1.8 (Unreliable)	1.8 (Unreliable)
	"Rhode Island"	"44"	"1981"	"1981"	18	953757	1.9 (Unreliable)	1.8 (Unreliable)
	"Rhode Island"	"44"	"1982"	"1982"	19	954795	2.0 (Unreliable)	2.0 (Unreliable)
	"Rhode Island"	"44"	"1983"	"1983"	14	956902	1.5 (Unreliable)	1.5 (Unreliable)
	"Rhode Island"	"44"	"1984"	"1984"	11	962417	1.1 (Unreliable)	1.1 (Unreliable)
	"Rhode Island"	"44"	"1985"	"1985"	15	969638	1.5 (Unreliable)	1.5 (Unreliable)
	"Rhode Island"	"44"	"1986"	"1986"	19	978176	1.9 (Unreliable)	1.8 (Unreliable)
	"Rhode Island"	"44"	"1987"	"1987"	23	990695	2.3	2.1
	"Rhode Island"	"44"	"1988"	"1988"	18	997406	1.8 (Unreliable)	1.5 (Unreliable)
	"Rhode Island"	"44"	"1989"	"1989"	19	1001925	1.9 (Unreliable)	1.7 (Unreliable)
	"Rhode Island"	"44"	"1990"	"1990"	26	1004026	2.6	2.3
	"Rhode Island"	"44"	"1991"	"1991"	23	1010812	2.3	2.2
	"Rhode Island"	"44"	"1992"	"1992"	19	1012667	1.9 (Unreliable)	1.7 (Unreliable)
	"Rhode Island"	"44"	"1993"	"1993"	27	1014973	2.7	2.5
	"Rhode Island"	"44"	"1994"	"1994"	27	1015892	2.7	2.5
	"Rhode Island"	"44"	"1995"	"1995"	23	1016502	2.3	2.2
	"Rhode Island"	"44"	"1996"	"1996"	15	1020486	1.5 (Unreliable)	1.5 (Unreliable)
	"Rhode Island"	"44"	"1997"	"1997"	14	1024948	1.4 (Unreliable)	1.4 (Unreliable)
	"Rhode Island"	"44"	"1998"	"1998"	10	1031343	1.0 (Unreliable)	1.0 (Unreliable)
	"South Carolina"	"45"	"1979"	"1979"	281	3090454	9.1	9.7
	"South Carolina"	"45"	"1980"	"1980"	276	3126100	8.8	8.8
	"South Carolina"	"45"	"1981"	"1981"	238	3182070	7.5	7.7
	"South Carolina"	"45"	"1982"	"1982"	253	3209765	7.9	8.1
	"South Carolina"	"45"	"1983"	"1983"	216	3234838	6.7	6.8
	"South Carolina"	"45"	"1984"	"1984"	192	3272398	5.9	6.1
	"South Carolina"	"45"	"1985"	"1985"	197	3304946	6.0	5.8
	"South Carolina"	"45"	"1986"	"1986"	199	3344298	6.0	5.7
	"South Carolina"	"45"	"1987"	"1987"	215	3383016	6.4	6.1
	"South Carolina"	"45"	"1988"	"1988"	210	3416448	6.1	5.8
	"South Carolina"	"45"	"1989"	"1989"	226	3462182	6.5	6.3
	"South Carolina"	"45"	"1990"	"1990"	261	3489605	7.5	7.2
	"South Carolina"	"45"	"1991"	"1991"	283	3572113	7.9	7.4
	"South Carolina"	"45"	"1992"	"1992"	310	3621983	8.6	8.1
	"South Carolina"	"45"	"1993"	"1993"	268	3664533	7.3	6.9
	"South Carolina"	"45"	"1994"	"1994"	278	3706500	7.5	7.2
	"South Carolina"	"45"	"1995"	"1995"	191	3749504	5.1	4.9
	"South Carolina"	"45"	"1996"	"1996"	252	3797265	6.6	6.5
	"South Carolina"	"45"	"1997"	"1997"	232	3860744	6.0	5.8
	"South Carolina"	"45"	"1998"	"1998"	233	3920791	5.9	5.8
	"South Dakota"	"46"	"1979"	"1979"	9	690740	1.3 (Unreliable)	1.1 (Unreliable)
	"South Dakota"	"46"	"1980"	"1980"	9	692365	1.3 (Unreliable)	1.3 (Unreliable)
	"South Dakota"	"46"	"1981"	"1981"	15	690361	2.2 (Unreliable)	1.9 (Unreliable)
	"South Dakota"	"46"	"1982"	"1982"	13	691342	1.9 (Unreliable)	2.2 (Unreliable)
	"South Dakota"	"46"	"1983"	"1983"	9	693218	1.3 (Unreliable)	1.5 (Unreliable)
	"South Dakota"	"46"	"1984"	"1984"	11	697364	1.6 (Unreliable)	1.4 (Unreliable)
	"South Dakota"	"46"	"1985"	"1985"	8	698330	1.1 (Unreliable)	1.2 (Unreliable)
	"South Dakota"	"46"	"1986"	"1986"	12	695608	1.7 (Unreliable)	1.7 (Unreliable)
	"South Dakota"	"46"	"1987"	"1987"	6	695832	0.9 (Unreliable)	1.0 (Unreliable)
	"South Dakota"	"46"	"1988"	"1988"	9	697830	1.3 (Unreliable)	1.3 (Unreliable)
	"South Dakota"	"46"	"1989"	"1989"	10	696513	1.4 (Unreliable)	1.4 (Unreliable)
	"South Dakota"	"46"	"1990"	"1990"	Suppressed	695805	Suppressed	Suppressed
	"South Dakota"	"46"	"1991"	"1991"	Suppressed	704009	Suppressed	Suppressed
	"South Dakota"	"46"	"1992"	"1992"	Suppressed	713096	Suppressed	Suppressed
	"South Dakota"	"46"	"1993"	"1993"	13	722507	1.8 (Unreliable)	1.8 (Unreliable)
	"South Dakota"	"46"	"1994"	"1994"	Suppressed	731147	Suppressed	Suppressed
	"South Dakota"	"46"	"1995"	"1995"	Suppressed	738375	Suppressed	Suppressed
	"South Dakota"	"46"	"1996"	"1996"	Suppressed	742683	Suppressed	Suppressed
	"South Dakota"	"46"	"1997"	"1997"	Suppressed	744434	Suppressed	Suppressed
	"South Dakota"	"46"	"1998"	"1998"	Suppressed	746501	Suppressed	Suppressed
	"Tennessee"	"47"	"1979"	"1979"	364	4537642	8.0	8.1
	"Tennessee"	"47"	"1980"	"1980"	413	4595143	9.0	9.1
	"Tennessee"	"47"	"1981"	"1981"	367	4628211	7.9	7.8
	"Tennessee"	"47"	"1982"	"1982"	346	4646503	7.4	7.3
	"Tennessee"	"47"	"1983"	"1983"	292	4658925	6.3	6.1
	"Tennessee"	"47"	"1984"	"1984"	281	4686096	6.0	5.8
	"Tennessee"	"47"	"1985"	"1985"	263	4717235	5.6	5.4
	"Tennessee"	"47"	"1986"	"1986"	363	4740418	7.7	7.3
	"Tennessee"	"47"	"1987"	"1987"	325	4786279	6.8	6.5
	"Tennessee"	"47"	"1988"	"1988"	347	4827504	7.2	6.8
	"Tennessee"	"47"	"1989"	"1989"	327	4860544	6.7	6.5
	"Tennessee"	"47"	"1990"	"1990"	382	4880859	7.8	7.5
	"Tennessee"	"47"	"1991"	"1991"	402	4968973	8.1	7.7
	"Tennessee"	"47"	"1992"	"1992"	404	5051188	8.0	7.6
	"Tennessee"	"47"	"1993"	"1993"	405	5139306	7.9	7.6
	"Tennessee"	"47"	"1994"	"1994"	382	5233322	7.3	7.1
	"Tennessee"	"47"	"1995"	"1995"	403	5328891	7.6	7.3
	"Tennessee"	"47"	"1996"	"1996"	367	5419660	6.8	6.6
	"Tennessee"	"47"	"1997"	"1997"	419	5501676	7.6	7.4
	"Tennessee"	"47"	"1998"	"1998"	349	5573935	6.3	6.1
	"Texas"	"48"	"1979"	"1979"	1629	13916436	11.7	11.7
	"Texas"	"48"	"1980"	"1980"	1678	14268965	11.8	11.6
	"Texas"	"48"	"1981"	"1981"	1758	14779030	11.9	11.4
	"Texas"	"48"	"1982"	"1982"	1736	15366008	11.3	11.0
	"Texas"	"48"	"1983"	"1983"	1549	15773066	9.8	9.5
	"Texas"	"48"	"1984"	"1984"	1367	16025603	8.5	8.2
	"Texas"	"48"	"1985"	"1985"	1431	16294915	8.8	8.3
	"Texas"	"48"	"1986"	"1986"	1549	16578053	9.3	8.9
	"Texas"	"48"	"1987"	"1987"	1254	16635523	7.5	7.1
	"Texas"	"48"	"1988"	"1988"	1333	16686059	8.0	7.6
	"Texas"	"48"	"1989"	"1989"	1388	16832321	8.2	7.7
	"Texas"	"48"	"1990"	"1990"	1664	17008748	9.8	9.2
	"Texas"	"48"	"1991"	"1991"	1941	17405312	11.2	10.5
	"Texas"	"48"	"1992"	"1992"	1728	17766812	9.7	9.2
	"Texas"	"48"	"1993"	"1993"	1610	18170320	8.9	8.5
	"Texas"	"48"	"1994"	"1994"	1568	18572123	8.4	8.0
	"Texas"	"48"	"1995"	"1995"	1241	18967400	6.5	6.2
	"Texas"	"48"	"1996"	"1996"	1037	19352289	5.4	5.2
	"Texas"	"48"	"1997"	"1997"	951	19752039	4.8	4.6
	"Texas"	"48"	"1998"	"1998"	947	20171768	4.7	4.5
	"Utah"	"49"	"1979"	"1979"	35	1421446	2.5	2.7
	"Utah"	"49"	"1980"	"1980"	30	1464846	2.0	1.9
	"Utah"	"49"	"1981"	"1981"	32	1516752	2.1	2.5
	"Utah"	"49"	"1982"	"1982"	32	1559272	2.1	1.8
	"Utah"	"49"	"1983"	"1983"	23	1593625	1.4	1.4
	"Utah"	"49"	"1984"	"1984"	26	1620861	1.6	1.8
	"Utah"	"49"	"1985"	"1985"	16	1641813	1.0 (Unreliable)	0.9 (Unreliable)
	"Utah"	"49"	"1986"	"1986"	27	1661876	1.6	1.5
	"Utah"	"49"	"1987"	"1987"	31	1677020	1.8	2.1
	"Utah"	"49"	"1988"	"1988"	26	1690185	1.5	1.8
	"Utah"	"49"	"1989"	"1989"	26	1706799	1.5	1.5
	"Utah"	"49"	"1990"	"1990"	22	1723370	1.3	1.4
	"Utah"	"49"	"1991"	"1991"	30	1780280	1.7	1.6
	"Utah"	"49"	"1992"	"1992"	28	1837837	1.5	1.6
	"Utah"	"49"	"1993"	"1993"	28	1898909	1.5	1.4
	"Utah"	"49"	"1994"	"1994"	43	1961072	2.2	2.1
	"Utah"	"49"	"1995"	"1995"	51	2014719	2.5	2.4
	"Utah"	"49"	"1996"	"1996"	33	2069474	1.6	1.5
	"Utah"	"49"	"1997"	"1997"	35	2120359	1.7	1.5
	"Utah"	"49"	"1998"	"1998"	33	2167719	1.5	1.4
	"Vermont"	"50"	"1979"	"1979"	5	506115	1.0 (Unreliable)	1.1 (Unreliable)
	"Vermont"	"50"	"1980"	"1980"	10	512144	2.0 (Unreliable)	1.9 (Unreliable)
	"Vermont"	"50"	"1981"	"1981"	10	516116	1.9 (Unreliable)	1.9 (Unreliable)
	"Vermont"	"50"	"1982"	"1982"	4	519544	0.8 (Unreliable)	0.7 (Unreliable)
	"Vermont"	"50"	"1983"	"1983"	6	523511	1.1 (Unreliable)	1.1 (Unreliable)
	"Vermont"	"50"	"1984"	"1984"	8	526832	1.5 (Unreliable)	1.5 (Unreliable)
	"Vermont"	"50"	"1985"	"1985"	10	530151	1.9 (Unreliable)	2.0 (Unreliable)
	"Vermont"	"50"	"1986"	"1986"	7	534224	1.3 (Unreliable)	1.4 (Unreliable)
	"Vermont"	"50"	"1987"	"1987"	11	540359	2.0 (Unreliable)	1.9 (Unreliable)
	"Vermont"	"50"	"1988"	"1988"	10	549762	1.8 (Unreliable)	1.8 (Unreliable)
	"Vermont"	"50"	"1989"	"1989"	Suppressed	557960	Suppressed	Suppressed
	"Vermont"	"50"	"1990"	"1990"	Suppressed	562489	Suppressed	Suppressed
	"Vermont"	"50"	"1991"	"1991"	14	568691	2.5 (Unreliable)	2.4 (Unreliable)
	"Vermont"	"50"	"1992"	"1992"	12	572925	2.1 (Unreliable)	2.1 (Unreliable)
	"Vermont"	"50"	"1993"	"1993"	10	577924	1.7 (Unreliable)	1.7 (Unreliable)
	"Vermont"	"50"	"1994"	"1994"	Suppressed	584098	Suppressed	Suppressed
	"Vermont"	"50"	"1995"	"1995"	Suppressed	588979	Suppressed	Suppressed
	"Vermont"	"50"	"1996"	"1996"	Suppressed	593894	Suppressed	Suppressed
	"Vermont"	"50"	"1997"	"1997"	Suppressed	597414	Suppressed	Suppressed
	"Vermont"	"50"	"1998"	"1998"	Suppressed	600704	Suppressed	Suppressed
	"Virginia"	"51"	"1979"	"1979"	360	5329589	6.8	6.6
	"Virginia"	"51"	"1980"	"1980"	338	5353138	6.3	6.2
	"Virginia"	"51"	"1981"	"1981"	338	5449172	6.2	6.0
	"Virginia"	"51"	"1982"	"1982"	268	5498214	4.9	4.6
	"Virginia"	"51"	"1983"	"1983"	281	5568120	5.0	4.7
	"Virginia"	"51"	"1984"	"1984"	302	5648358	5.3	5.0
	"Virginia"	"51"	"1985"	"1985"	267	5721491	4.7	4.4
	"Virginia"	"51"	"1986"	"1986"	290	5817306	5.0	4.5
	"Virginia"	"51"	"1987"	"1987"	304	5938705	5.1	4.8
	"Virginia"	"51"	"1988"	"1988"	318	6044002	5.3	4.8
	"Virginia"	"51"	"1989"	"1989"	343	6128424	5.6	5.1
	"Virginia"	"51"	"1990"	"1990"	383	6191428	6.2	5.5
	"Virginia"	"51"	"1991"	"1991"	390	6303660	6.2	5.6
	"Virginia"	"51"	"1992"	"1992"	408	6417314	6.4	5.9
	"Virginia"	"51"	"1993"	"1993"	405	6512324	6.2	5.8
	"Virginia"	"51"	"1994"	"1994"	421	6597000	6.4	6.0
	"Virginia"	"51"	"1995"	"1995"	363	6673422	5.4	5.2
	"Virginia"	"51"	"1996"	"1996"	353	6754598	5.2	5.0
	"Virginia"	"51"	"1997"	"1997"	370	6831731	5.4	5.2
	"Virginia"	"51"	"1998"	"1998"	295	6905016	4.3	4.1
	"Washington"	"53"	"1979"	"1979"	110	4018920	2.7	2.7
	"Washington"	"53"	"1980"	"1980"	107	4138795	2.6	2.5
	"Washington"	"53"	"1981"	"1981"	122	4240915	2.9	2.7
	"Washington"	"53"	"1982"	"1982"	95	4280029	2.2	2.0
	"Washington"	"53"	"1983"	"1983"	128	4301870	3.0	2.8
	"Washington"	"53"	"1984"	"1984"	105	4345120	2.4	2.3
	"Washington"	"53"	"1985"	"1985"	135	4402035	3.1	2.9
	"Washington"	"53"	"1986"	"1986"	107	4453602	2.4	2.1
	"Washington"	"53"	"1987"	"1987"	124	4532945	2.7	2.6
	"Washington"	"53"	"1988"	"1988"	148	4641797	3.2	3.0
	"Washington"	"53"	"1989"	"1989"	130	4748909	2.7	2.7
	"Washington"	"53"	"1990"	"1990"	139	4868410	2.9	2.7
	"Washington"	"53"	"1991"	"1991"	125	5026490	2.5	2.4
	"Washington"	"53"	"1992"	"1992"	169	5161525	3.3	3.2
	"Washington"	"53"	"1993"	"1993"	166	5280598	3.1	3.1
	"Washington"	"53"	"1994"	"1994"	200	5376439	3.7	3.6
	"Washington"	"53"	"1995"	"1995"	173	5482492	3.2	3.1
	"Washington"	"53"	"1996"	"1996"	138	5572322	2.5	2.4
	"Washington"	"53"	"1997"	"1997"	157	5675818	2.8	2.7
	"Washington"	"53"	"1998"	"1998"	141	5771447	2.4	2.4
	"West Virginia"	"54"	"1979"	"1979"	90	1940160	4.6	4.8
	"West Virginia"	"54"	"1980"	"1980"	118	1949995	6.1	6.4
	"West Virginia"	"54"	"1981"	"1981"	94	1952950	4.8	5.0
	"West Virginia"	"54"	"1982"	"1982"	101	1948421	5.2	5.3
	"West Virginia"	"54"	"1983"	"1983"	74	1943037	3.8	3.9
	"West Virginia"	"54"	"1984"	"1984"	69	1925468	3.6	3.6
	"West Virginia"	"54"	"1985"	"1985"	63	1905477	3.3	3.3
	"West Virginia"	"54"	"1986"	"1986"	74	1881152	3.9	4.0
	"West Virginia"	"54"	"1987"	"1987"	77	1856624	4.1	4.2
	"West Virginia"	"54"	"1988"	"1988"	65	1829578	3.6	3.4
	"West Virginia"	"54"	"1989"	"1989"	86	1806822	4.8	4.8
	"West Virginia"	"54"	"1990"	"1990"	74	1794262	4.1	4.0
	"West Virginia"	"54"	"1991"	"1991"	84	1799502	4.7	4.6
	"West Virginia"	"54"	"1992"	"1992"	94	1806776	5.2	5.3
	"West Virginia"	"54"	"1993"	"1993"	96	1817927	5.3	5.3
	"West Virginia"	"54"	"1994"	"1994"	86	1820782	4.7	4.7
	"West Virginia"	"54"	"1995"	"1995"	68	1823956	3.7	3.8
	"West Virginia"	"54"	"1996"	"1996"	54	1823203	3.0	3.0
	"West Virginia"	"54"	"1997"	"1997"	64	1819689	3.5	3.6
	"West Virginia"	"54"	"1998"	"1998"	59	1816386	3.2	3.3
	"Wisconsin"	"55"	"1979"	"1979"	94	4671398	2.0	1.9
	"Wisconsin"	"55"	"1980"	"1980"	77	4711208	1.6	1.6
	"Wisconsin"	"55"	"1981"	"1981"	91	4729678	1.9	1.9
	"Wisconsin"	"55"	"1982"	"1982"	98	4731560	2.1	2.1
	"Wisconsin"	"55"	"1983"	"1983"	80	4722266	1.7	1.8
	"Wisconsin"	"55"	"1984"	"1984"	66	4736891	1.4	1.4
	"Wisconsin"	"55"	"1985"	"1985"	98	4749522	2.1	2.1
	"Wisconsin"	"55"	"1986"	"1986"	81	4755750	1.7	1.5
	"Wisconsin"	"55"	"1987"	"1987"	84	4776638	1.8	1.7
	"Wisconsin"	"55"	"1988"	"1988"	90	4820818	1.9	1.8
	"Wisconsin"	"55"	"1989"	"1989"	108	4855689	2.2	2.2
	"Wisconsin"	"55"	"1990"	"1990"	144	4891217	2.9	2.8
	"Wisconsin"	"55"	"1991"	"1991"	139	4967147	2.8	2.7
	"Wisconsin"	"55"	"1992"	"1992"	150	5028141	3.0	2.9
	"Wisconsin"	"55"	"1993"	"1993"	143	5088947	2.8	2.7
	"Wisconsin"	"55"	"1994"	"1994"	144	5138097	2.8	2.7
	"Wisconsin"	"55"	"1995"	"1995"	147	5190188	2.8	2.8
	"Wisconsin"	"55"	"1996"	"1996"	139	5236721	2.7	2.6
	"Wisconsin"	"55"	"1997"	"1997"	126	5272971	2.4	2.3
	"Wisconsin"	"55"	"1998"	"1998"	114	5303586	2.1	2.1
	"Wyoming"	"56"	"1979"	"1979"	24	453287	5.3	5.7
	"Wyoming"	"56"	"1980"	"1980"	18	471153	3.8 (Unreliable)	3.5 (Unreliable)
	"Wyoming"	"56"	"1981"	"1981"	16	492753	3.2 (Unreliable)	3.6 (Unreliable)
	"Wyoming"	"56"	"1982"	"1982"	20	507270	3.9	4.2
	"Wyoming"	"56"	"1983"	"1983"	13	510050	2.5 (Unreliable)	2.4 (Unreliable)
	"Wyoming"	"56"	"1984"	"1984"	11	504323	2.2 (Unreliable)	1.9 (Unreliable)
	"Wyoming"	"56"	"1985"	"1985"	10	499098	2.0 (Unreliable)	2.0 (Unreliable)
	"Wyoming"	"56"	"1986"	"1986"	16	494693	3.2 (Unreliable)	3.0 (Unreliable)
	"Wyoming"	"56"	"1987"	"1987"	3	475750	0.6 (Unreliable)	0.5 (Unreliable)
	"Wyoming"	"56"	"1988"	"1988"	7	464337	1.5 (Unreliable)	1.4 (Unreliable)
	"Wyoming"	"56"	"1989"	"1989"	Suppressed	457896	Suppressed	Suppressed
	"Wyoming"	"56"	"1990"	"1990"	19	453541	4.2 (Unreliable)	4.0 (Unreliable)
	"Wyoming"	"56"	"1991"	"1991"	11	459330	2.4 (Unreliable)	2.3 (Unreliable)
	"Wyoming"	"56"	"1992"	"1992"	Suppressed	466423	Suppressed	Suppressed
	"Wyoming"	"56"	"1993"	"1993"	10	473228	2.1 (Unreliable)	2.2 (Unreliable)
	"Wyoming"	"56"	"1994"	"1994"	16	480373	3.3 (Unreliable)	3.2 (Unreliable)
	"Wyoming"	"56"	"1995"	"1995"	Suppressed	485188	Suppressed	Suppressed
	"Wyoming"	"56"	"1996"	"1996"	13	488168	2.7 (Unreliable)	2.6 (Unreliable)
	"Wyoming"	"56"	"1997"	"1997"	11	489618	2.2 (Unreliable)	2.3 (Unreliable)
	"Wyoming"	"56"	"1998"	"1998"	Suppressed	490944	Suppressed	Suppressed
"---"
"Dataset: Compressed Mortality, 1979-1998"
"Query Parameters:"
"ICD-9 Codes: E965.0 (Handgun); E965.1 (Shotgun); E965.2 (Hunting rifle); E965.3 (Military firearms); E965.4 (Other and"
"unspecified firearm)"
"States: Alabama (01); Alaska (02); Arizona (04); Arkansas (05); California (06); Colorado (08); Connecticut (09); Delaware (10);"
"Florida (12); Georgia (13); Hawaii (15); Idaho (16); Illinois (17); Indiana (18); Iowa (19); Kansas (20); Kentucky (21);"
"Louisiana (22); Maine (23); Maryland (24); Massachusetts (25); Michigan (26); Minnesota (27); Mississippi (28); Missouri (29);"
"Montana (30); Nebraska (31); Nevada (32); New Hampshire (33); New Jersey (34); New Mexico (35); New York (36); North Carolina"
"(37); North Dakota (38); Ohio (39); Oklahoma (40); Oregon (41); Pennsylvania (42); Rhode Island (44); South Carolina (45); South"
"Dakota (46); Tennessee (47); Texas (48); Utah (49); Vermont (50); Virginia (51); Washington (53); West Virginia (54); Wisconsin"
"(55); Wyoming (56)"
"Group By: State; Year"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Standard Population: 2000 U.S. Std. Population"
"Calculate Rates Per: 100,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/cmf.html for more information."
"---"
"Query Date: Aug 26, 2019 9:22:29 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. Compressed Mortality File"
"1979-1998. CDC WONDER On-line Database, compiled from Compressed Mortality File CMF 1968-1988, Series 20, No. 2A, 2000 and CMF"
"1989-1998, Series 20, No. 2E, 2003. Accessed at http://wonder.cdc.gov/cmf-icd9.html on Aug 26, 2019 9:22:29 AM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. Data are Suppressed when the data meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#Assurance of Confidentiality."
"2. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#Unreliable."
"3. The method used to calculate age-adjusted rates is documented here: More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#Age-Adjusted Rates."
"4. The populations used to calculate standard age-adjusted rates are documented here: More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#2000 Standard Population."
"5. The population figures used in the calculation of death rates for the age group 'under 1 year' are the live births for the"
"given time period. More information: http://wonder.cdc.gov/wonder/help/cmf.html#Age Group."
"6. Population figures in this table for 1979 and 1981-89 are intercensal estimates of the July 1 resident population of the"
"United States. Note that the state and county population estimates for these years are not consistent with national estimates."
"The population figures in this table for 1980 and 1990 are modified age-race-sex (MARS) April 1 census counts. The population"
"figures for 1991-98 are bridged-race intercensal estimates of the July 1 resident population."
"7. Deaths for persons of unknown age are included in counts and crude rates, but are not included in age-adjusted rates."
