"Notes"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Age Adjusted Rate
	"New Hampshire"	"33"	"1988"	"1988"	28	1083938	2.6	2.5
	"New Hampshire"	"33"	"1989"	"1989"	32	1105559	2.9	2.7
	"New Hampshire"	"33"	"1990"	"1990"	18	1109074	1.6 (Unreliable)	1.4 (Unreliable)
	"New Hampshire"	"33"	"1991"	"1991"	34	1110160	3.1	2.9
	"New Hampshire"	"33"	"1992"	"1992"	22	1117966	2.0	2.0
	"New Hampshire"	"33"	"1993"	"1993"	26	1129567	2.3	2.2
	"New Hampshire"	"33"	"1994"	"1994"	21	1142653	1.8	1.9
	"New Hampshire"	"33"	"1995"	"1995"	17	1157515	1.5 (Unreliable)	1.5 (Unreliable)
	"New Hampshire"	"33"	"1996"	"1996"	19	1174827	1.6 (Unreliable)	1.6 (Unreliable)
	"New Hampshire"	"33"	"1997"	"1997"	24	1189380	2.0	2.0
	"New Hampshire"	"33"	"1998"	"1998"	18	1206114	1.5 (Unreliable)	1.5 (Unreliable)
	"New Jersey"	"34"	"1979"	"1979"	482	7376891	6.5	6.4
	"New Jersey"	"34"	"1980"	"1980"	519	7369031	7.0	6.8
	"New Jersey"	"34"	"1981"	"1981"	542	7410794	7.3	7.1
	"New Jersey"	"34"	"1982"	"1982"	527	7436116	7.1	6.7
	"New Jersey"	"34"	"1983"	"1983"	429	7472553	5.7	5.5
	"New Jersey"	"34"	"1984"	"1984"	416	7521394	5.5	5.3
	"New Jersey"	"34"	"1985"	"1985"	414	7574114	5.5	5.3
	"New Jersey"	"34"	"1986"	"1986"	399	7631703	5.2	5.0
	"New Jersey"	"34"	"1987"	"1987"	371	7682247	4.8	4.6
	"New Jersey"	"34"	"1988"	"1988"	407	7725411	5.3	5.0
	"New Jersey"	"34"	"1989"	"1989"	423	7740291	5.5	5.2
	"New Jersey"	"34"	"1990"	"1990"	481	7735834	6.2	5.9
	"New Jersey"	"34"	"1991"	"1991"	442	7817415	5.7	5.6
	"New Jersey"	"34"	"1992"	"1992"	396	7882245	5.0	4.9
	"New Jersey"	"34"	"1993"	"1993"	430	7950885	5.4	5.3
	"New Jersey"	"34"	"1994"	"1994"	418	8017412	5.2	5.2
	"New Jersey"	"34"	"1995"	"1995"	428	8085139	5.3	5.2
	"New Jersey"	"34"	"1996"	"1996"	379	8153445	4.6	4.7
	"New Jersey"	"34"	"1997"	"1997"	358	8222708	4.4	4.4
	"New Jersey"	"34"	"1998"	"1998"	330	8293003	4.0	4.0
	"New Mexico"	"35"	"1979"	"1979"	171	1283865	13.3	13.7
	"New Mexico"	"35"	"1980"	"1980"	204	1306062	15.6	15.0
	"New Mexico"	"35"	"1981"	"1981"	153	1335253	11.5	11.3
	"New Mexico"	"35"	"1982"	"1982"	132	1366486	9.7	9.6
	"New Mexico"	"35"	"1983"	"1983"	102	1396135	7.3	7.1
	"New Mexico"	"35"	"1984"	"1984"	124	1417741	8.7	8.5
	"New Mexico"	"35"	"1985"	"1985"	157	1439684	10.9	10.5
	"New Mexico"	"35"	"1986"	"1986"	193	1463653	13.2	12.8
	"New Mexico"	"35"	"1987"	"1987"	151	1479456	10.2	10.3
	"New Mexico"	"35"	"1988"	"1988"	165	1491143	11.1	10.7
	"New Mexico"	"35"	"1989"	"1989"	154	1505199	10.2	10.0
	"New Mexico"	"35"	"1990"	"1990"	137	1515717	9.0	8.7
	"New Mexico"	"35"	"1991"	"1991"	173	1555923	11.1	10.7
	"New Mexico"	"35"	"1992"	"1992"	156	1595850	9.8	9.6
	"New Mexico"	"35"	"1993"	"1993"	157	1636911	9.6	9.3
	"New Mexico"	"35"	"1994"	"1994"	178	1683067	10.6	10.5
	"New Mexico"	"35"	"1995"	"1995"	162	1720613	9.4	9.1
	"New Mexico"	"35"	"1996"	"1996"	183	1753127	10.4	10.2
	"New Mexico"	"35"	"1997"	"1997"	158	1775156	8.9	8.7
	"New Mexico"	"35"	"1998"	"1998"	162	1794370	9.0	8.8
	"New York"	"36"	"1979"	"1979"	2090	17642635	11.8	11.6
	"New York"	"36"	"1980"	"1980"	2200	17569902	12.5	12.2
	"New York"	"36"	"1981"	"1981"	2203	17580612	12.5	12.2
	"New York"	"36"	"1982"	"1982"	2022	17606044	11.5	11.1
	"New York"	"36"	"1983"	"1983"	1958	17700795	11.1	10.6
	"New York"	"36"	"1984"	"1984"	1768	17760104	10.0	9.5
	"New York"	"36"	"1985"	"1985"	1694	17812033	9.5	9.0
	"New York"	"36"	"1986"	"1986"	1881	17855619	10.5	9.9
	"New York"	"36"	"1987"	"1987"	2002	17896387	11.2	10.5
	"New York"	"36"	"1988"	"1988"	2289	17973645	12.7	11.9
	"New York"	"36"	"1989"	"1989"	2284	18020427	12.7	11.8
	"New York"	"36"	"1990"	"1990"	2576	18010739	14.3	13.3
	"New York"	"36"	"1991"	"1991"	2600	18130655	14.3	13.5
	"New York"	"36"	"1992"	"1992"	2421	18252611	13.3	12.6
	"New York"	"36"	"1993"	"1993"	2428	18382546	13.2	12.7
	"New York"	"36"	"1994"	"1994"	2029	18469421	11.0	10.6
	"New York"	"36"	"1995"	"1995"	1568	18534018	8.5	8.3
	"New York"	"36"	"1996"	"1996"	1350	18601063	7.3	7.1
	"New York"	"36"	"1997"	"1997"	1132	18668538	6.1	6.0
	"New York"	"36"	"1998"	"1998"	956	18772357	5.1	5.0
	"North Carolina"	"37"	"1979"	"1979"	653	5805293	11.2	11.5
	"North Carolina"	"37"	"1980"	"1980"	662	5885456	11.2	11.3
	"North Carolina"	"37"	"1981"	"1981"	614	5958396	10.3	10.5
	"North Carolina"	"37"	"1982"	"1982"	626	6022244	10.4	10.4
	"North Carolina"	"37"	"1983"	"1983"	552	6077569	9.1	9.0
	"North Carolina"	"37"	"1984"	"1984"	507	6166516	8.2	8.2
	"North Carolina"	"37"	"1985"	"1985"	566	6258979	9.0	8.7
	"North Carolina"	"37"	"1986"	"1986"	581	6326197	9.2	8.8
	"North Carolina"	"37"	"1987"	"1987"	583	6410298	9.1	8.7
	"North Carolina"	"37"	"1988"	"1988"	577	6489369	8.9	8.4
	"North Carolina"	"37"	"1989"	"1989"	700	6575819	10.6	10.2
	"North Carolina"	"37"	"1990"	"1990"	763	6633506	11.5	10.9
	"North Carolina"	"37"	"1991"	"1991"	883	6786010	13.0	12.3
	"North Carolina"	"37"	"1992"	"1992"	811	6900726	11.8	11.1
	"North Carolina"	"37"	"1993"	"1993"	853	7045119	12.1	11.5
	"North Carolina"	"37"	"1994"	"1994"	811	7190261	11.3	10.8
	"North Carolina"	"37"	"1995"	"1995"	685	7347430	9.3	8.9
	"North Carolina"	"37"	"1996"	"1996"	668	7505290	8.9	8.6
	"North Carolina"	"37"	"1997"	"1997"	676	7660857	8.8	8.6
	"North Carolina"	"37"	"1998"	"1998"	666	7814558	8.5	8.2
	"North Dakota"	"38"	"1979"	"1979"	12	653417	1.8 (Unreliable)	1.8 (Unreliable)
	"North Dakota"	"38"	"1980"	"1980"	13	653755	2.0 (Unreliable)	2.0 (Unreliable)
	"North Dakota"	"38"	"1981"	"1981"	18	660558	2.7 (Unreliable)	2.8 (Unreliable)
	"North Dakota"	"38"	"1982"	"1982"	7	669903	1.0 (Unreliable)	1.2 (Unreliable)
	"North Dakota"	"38"	"1983"	"1983"	18	677113	2.7 (Unreliable)	3.0 (Unreliable)
	"North Dakota"	"38"	"1984"	"1984"	16	680312	2.4 (Unreliable)	2.2 (Unreliable)
	"North Dakota"	"38"	"1985"	"1985"	12	676853	1.8 (Unreliable)	1.7 (Unreliable)
	"North Dakota"	"38"	"1986"	"1986"	9	668770	1.3 (Unreliable)	1.5 (Unreliable)
	"North Dakota"	"38"	"1987"	"1987"	11	660408	1.7 (Unreliable)	1.5 (Unreliable)
	"North Dakota"	"38"	"1988"	"1988"	15	654883	2.3 (Unreliable)	2.3 (Unreliable)
	"North Dakota"	"38"	"1989"	"1989"	Suppressed	645879	Suppressed	Suppressed
	"North Dakota"	"38"	"1990"	"1990"	Suppressed	638325	Suppressed	Suppressed
	"North Dakota"	"38"	"1991"	"1991"	Suppressed	636172	Suppressed	Suppressed
	"North Dakota"	"38"	"1992"	"1992"	12	638575	1.9 (Unreliable)	1.7 (Unreliable)
	"North Dakota"	"38"	"1993"	"1993"	21	641483	3.3	3.3
	"North Dakota"	"38"	"1994"	"1994"	Suppressed	645004	Suppressed	Suppressed
	"North Dakota"	"38"	"1995"	"1995"	13	648019	2.0 (Unreliable)	2.0 (Unreliable)
	"North Dakota"	"38"	"1996"	"1996"	11	650563	1.7 (Unreliable)	1.8 (Unreliable)
	"North Dakota"	"38"	"1997"	"1997"	11	649952	1.7 (Unreliable)	1.6 (Unreliable)
	"North Dakota"	"38"	"1998"	"1998"	11	647619	1.7 (Unreliable)	1.7 (Unreliable)
	"Ohio"	"39"	"1979"	"1979"	829	10809033	7.7	7.6
	"Ohio"	"39"	"1980"	"1980"	810	10809348	7.5	7.5
	"Ohio"	"39"	"1981"	"1981"	781	10795737	7.2	7.2
	"Ohio"	"39"	"1982"	"1982"	694	10761581	6.4	6.3
	"Ohio"	"39"	"1983"	"1983"	550	10735643	5.1	5.1
	"Ohio"	"39"	"1984"	"1984"	536	10736395	5.0	4.8
	"Ohio"	"39"	"1985"	"1985"	545	10736928	5.1	4.9
	"Ohio"	"39"	"1986"	"1986"	549	10731362	5.1	4.9
	"Ohio"	"39"	"1987"	"1987"	556	10761881	5.2	5.0
	"Ohio"	"39"	"1988"	"1988"	548	10802549	5.1	4.9
	"Ohio"	"39"	"1989"	"1989"	607	10834811	5.6	5.4
	"Ohio"	"39"	"1990"	"1990"	660	10850094	6.1	5.9
	"Ohio"	"39"	"1991"	"1991"	693	10951104	6.3	6.1
	"Ohio"	"39"	"1992"	"1992"	667	11031225	6.0	5.9
	"Ohio"	"39"	"1993"	"1993"	594	11103679	5.3	5.2
	"Ohio"	"39"	"1994"	"1994"	557	11154945	5.0	4.9
	"Ohio"	"39"	"1995"	"1995"	528	11205299	4.7	4.7
	"Ohio"	"39"	"1996"	"1996"	494	11244913	4.4	4.4
	"Ohio"	"39"	"1997"	"1997"	479	11279094	4.2	4.2
	"Ohio"	"39"	"1998"	"1998"	439	11315474	3.9	3.9
	"Oklahoma"	"40"	"1979"	"1979"	308	2974068	10.4	10.5
	"Oklahoma"	"40"	"1980"	"1980"	322	3030739	10.6	10.5
	"Oklahoma"	"40"	"1981"	"1981"	302	3101005	9.7	9.7
	"Oklahoma"	"40"	"1982"	"1982"	345	3213698	10.7	10.5
	"Oklahoma"	"40"	"1983"	"1983"	272	3292987	8.3	8.1
	"Oklahoma"	"40"	"1984"	"1984"	270	3285285	8.2	7.9
	"Oklahoma"	"40"	"1985"	"1985"	270	3269949	8.3	8.2
	"Oklahoma"	"40"	"1986"	"1986"	292	3249991	9.0	9.0
	"Oklahoma"	"40"	"1987"	"1987"	276	3206611	8.6	8.5
	"Oklahoma"	"40"	"1988"	"1988"	259	3165891	8.2	8.0
	"Oklahoma"	"40"	"1989"	"1989"	243	3150823	7.7	7.5
	"Oklahoma"	"40"	"1990"	"1990"	276	3146136	8.8	8.6
	"Oklahoma"	"40"	"1991"	"1991"	263	3176556	8.3	8.1
	"Oklahoma"	"40"	"1992"	"1992"	247	3221404	7.7	7.7
	"Oklahoma"	"40"	"1993"	"1993"	302	3253331	9.3	9.2
	"Oklahoma"	"40"	"1994"	"1994"	267	3282213	8.1	8.2
	"Oklahoma"	"40"	"1995"	"1995"	428	3309855	12.9	13.0
	"Oklahoma"	"40"	"1996"	"1996"	256	3341657	7.7	7.6
	"Oklahoma"	"40"	"1997"	"1997"	284	3374534	8.4	8.4
	"Oklahoma"	"40"	"1998"	"1998"	211	3407252	6.2	6.2
	"Oregon"	"41"	"1979"	"1979"	109	2581971	4.2	4.0
	"Oregon"	"41"	"1980"	"1980"	140	2636626	5.3	5.1
	"Oregon"	"41"	"1981"	"1981"	116	2669849	4.3	4.1
	"Oregon"	"41"	"1982"	"1982"	145	2664744	5.4	5.2
	"Oregon"	"41"	"1983"	"1983"	113	2652041	4.3	4.2
	"Oregon"	"41"	"1984"	"1984"	127	2665575	4.8	4.8
	"Oregon"	"41"	"1985"	"1985"	118	2672205	4.4	4.4
	"Oregon"	"41"	"1986"	"1986"	176	2683141	6.6	6.4
	"Oregon"	"41"	"1987"	"1987"	153	2700862	5.7	5.6
	"Oregon"	"41"	"1988"	"1988"	142	2742357	5.2	5.0
	"Oregon"	"41"	"1989"	"1989"	135	2791767	4.8	4.8
	"Oregon"	"41"	"1990"	"1990"	102	2843155	3.6	3.5
	"Oregon"	"41"	"1991"	"1991"	124	2929085	4.2	4.2
	"Oregon"	"41"	"1992"	"1992"	146	2992359	4.9	4.9
	"Oregon"	"41"	"1993"	"1993"	140	3061333	4.6	4.5
	"Oregon"	"41"	"1994"	"1994"	176	3121913	5.6	5.6
	"Oregon"	"41"	"1995"	"1995"	146	3185037	4.6	4.5
	"Oregon"	"41"	"1996"	"1996"	141	3248377	4.3	4.3
	"Oregon"	"41"	"1997"	"1997"	128	3304834	3.9	3.9
	"Oregon"	"41"	"1998"	"1998"	136	3354163	4.1	4.0
	"Pennsylvania"	"42"	"1979"	"1979"	755	11882234	6.4	6.3
	"Pennsylvania"	"42"	"1980"	"1980"	823	11873224	6.9	6.8
	"Pennsylvania"	"42"	"1981"	"1981"	764	11866773	6.4	6.3
	"Pennsylvania"	"42"	"1982"	"1982"	713	11853261	6.0	5.9
	"Pennsylvania"	"42"	"1983"	"1983"	617	11840497	5.2	5.1
	"Pennsylvania"	"42"	"1984"	"1984"	578	11817071	4.9	4.8
	"Pennsylvania"	"42"	"1985"	"1985"	589	11776308	5.0	5.0
	"Pennsylvania"	"42"	"1986"	"1986"	658	11787507	5.6	5.4
	"Pennsylvania"	"42"	"1987"	"1987"	643	11816661	5.4	5.3
	"Pennsylvania"	"42"	"1988"	"1988"	670	11853242	5.7	5.5
	"Pennsylvania"	"42"	"1989"	"1989"	780	11874141	6.6	6.4
	"Pennsylvania"	"42"	"1990"	"1990"	827	11886559	7.0	6.8
	"Pennsylvania"	"42"	"1991"	"1991"	777	11987818	6.5	6.3
	"Pennsylvania"	"42"	"1992"	"1992"	774	12052611	6.4	6.4
	"Pennsylvania"	"42"	"1993"	"1993"	841	12123137	6.9	6.9
	"Pennsylvania"	"42"	"1994"	"1994"	745	12170062	6.1	6.1
	"Pennsylvania"	"42"	"1995"	"1995"	773	12201314	6.3	6.4
	"Pennsylvania"	"42"	"1996"	"1996"	707	12225148	5.8	5.9
	"Pennsylvania"	"42"	"1997"	"1997"	779	12229931	6.4	6.5
	"Pennsylvania"	"42"	"1998"	"1998"	630	12250692	5.1	5.3
	"Rhode Island"	"44"	"1979"	"1979"	36	957016	3.8	3.6
	"Rhode Island"	"44"	"1980"	"1980"	55	948005	5.8	5.8
	"Rhode Island"	"44"	"1981"	"1981"	49	953757	5.1	4.8
	"Rhode Island"	"44"	"1982"	"1982"	36	954795	3.8	3.6
	"Rhode Island"	"44"	"1983"	"1983"	36	956902	3.8	3.9
	"Rhode Island"	"44"	"1984"	"1984"	38	962417	3.9	3.8
	"Rhode Island"	"44"	"1985"	"1985"	38	969638	3.9	3.8
	"Rhode Island"	"44"	"1986"	"1986"	41	978176	4.2	3.8
	"Rhode Island"	"44"	"1987"	"1987"	47	990695	4.7	4.7
	"Rhode Island"	"44"	"1988"	"1988"	44	997406	4.4	4.0
	"Rhode Island"	"44"	"1989"	"1989"	51	1001925	5.1	5.2
	"Rhode Island"	"44"	"1990"	"1990"	51	1004026	5.1	4.6
	"Rhode Island"	"44"	"1991"	"1991"	44	1010812	4.4	4.2
	"Rhode Island"	"44"	"1992"	"1992"	32	1012667	3.2	2.9
	"Rhode Island"	"44"	"1993"	"1993"	45	1014973	4.4	4.2
	"Rhode Island"	"44"	"1994"	"1994"	49	1015892	4.8	4.5
	"Rhode Island"	"44"	"1995"	"1995"	33	1016502	3.2	3.2
	"Rhode Island"	"44"	"1996"	"1996"	28	1020486	2.7	2.7
	"Rhode Island"	"44"	"1997"	"1997"	26	1024948	2.5	2.6
	"Rhode Island"	"44"	"1998"	"1998"	22	1031343	2.1	2.1
	"South Carolina"	"45"	"1979"	"1979"	374	3090454	12.1	12.9
	"South Carolina"	"45"	"1980"	"1980"	387	3126100	12.4	12.6
	"South Carolina"	"45"	"1981"	"1981"	355	3182070	11.2	11.5
	"South Carolina"	"45"	"1982"	"1982"	381	3209765	11.9	12.1
	"South Carolina"	"45"	"1983"	"1983"	320	3234838	9.9	10.2
	"South Carolina"	"45"	"1984"	"1984"	304	3272398	9.3	9.7
	"South Carolina"	"45"	"1985"	"1985"	320	3304946	9.7	9.5
	"South Carolina"	"45"	"1986"	"1986"	323	3344298	9.7	9.5
	"South Carolina"	"45"	"1987"	"1987"	341	3383016	10.1	9.9
	"South Carolina"	"45"	"1988"	"1988"	346	3416448	10.1	9.8
	"South Carolina"	"45"	"1989"	"1989"	339	3462182	9.8	9.5
	"South Carolina"	"45"	"1990"	"1990"	430	3489605	12.3	12.0
	"South Carolina"	"45"	"1991"	"1991"	435	3572113	12.2	11.6
	"South Carolina"	"45"	"1992"	"1992"	437	3621983	12.1	11.7
	"South Carolina"	"45"	"1993"	"1993"	407	3664533	11.1	10.7
	"South Carolina"	"45"	"1994"	"1994"	392	3706500	10.6	10.3
	"South Carolina"	"45"	"1995"	"1995"	326	3749504	8.7	8.5
	"South Carolina"	"45"	"1996"	"1996"	370	3797265	9.7	9.6
	"South Carolina"	"45"	"1997"	"1997"	353	3860744	9.1	9.0
	"South Carolina"	"45"	"1998"	"1998"	340	3920791	8.7	8.5
	"South Dakota"	"46"	"1979"	"1979"	27	690740	3.9	3.9
	"South Dakota"	"46"	"1980"	"1980"	24	692365	3.5	3.6
	"South Dakota"	"46"	"1981"	"1981"	35	690361	5.1	5.0
	"South Dakota"	"46"	"1982"	"1982"	31	691342	4.5	4.8
	"South Dakota"	"46"	"1983"	"1983"	26	693218	3.8	3.9
	"South Dakota"	"46"	"1984"	"1984"	21	697364	3.0	2.6
	"South Dakota"	"46"	"1985"	"1985"	21	698330	3.0	2.9
	"South Dakota"	"46"	"1986"	"1986"	30	695608	4.3	4.1
	"South Dakota"	"46"	"1987"	"1987"	24	695832	3.4	3.4
	"South Dakota"	"46"	"1988"	"1988"	32	697830	4.6	4.3
	"South Dakota"	"46"	"1989"	"1989"	21	696513	3.0	2.9
	"South Dakota"	"46"	"1990"	"1990"	19	695805	2.7 (Unreliable)	2.8 (Unreliable)
	"South Dakota"	"46"	"1991"	"1991"	23	704009	3.3	3.2
	"South Dakota"	"46"	"1992"	"1992"	17	713096	2.4 (Unreliable)	2.3 (Unreliable)
	"South Dakota"	"46"	"1993"	"1993"	26	722507	3.6	3.5
	"South Dakota"	"46"	"1994"	"1994"	23	731147	3.1	3.1
	"South Dakota"	"46"	"1995"	"1995"	18	738375	2.4 (Unreliable)	2.6 (Unreliable)
	"South Dakota"	"46"	"1996"	"1996"	16	742683	2.2 (Unreliable)	2.1 (Unreliable)
	"South Dakota"	"46"	"1997"	"1997"	22	744434	3.0	3.0
	"South Dakota"	"46"	"1998"	"1998"	10	746501	1.3 (Unreliable)	1.3 (Unreliable)
	"Tennessee"	"47"	"1979"	"1979"	469	4537642	10.3	10.4
	"Tennessee"	"47"	"1980"	"1980"	543	4595143	11.8	11.9
	"Tennessee"	"47"	"1981"	"1981"	504	4628211	10.9	10.7
	"Tennessee"	"47"	"1982"	"1982"	481	4646503	10.4	10.1
	"Tennessee"	"47"	"1983"	"1983"	433	4658925	9.3	9.0
	"Tennessee"	"47"	"1984"	"1984"	413	4686096	8.8	8.5
	"Tennessee"	"47"	"1985"	"1985"	429	4717235	9.1	8.9
	"Tennessee"	"47"	"1986"	"1986"	513	4740418	10.8	10.3
	"Tennessee"	"47"	"1987"	"1987"	488	4786279	10.2	9.7
	"Tennessee"	"47"	"1988"	"1988"	506	4827504	10.5	9.8
	"Tennessee"	"47"	"1989"	"1989"	462	4860544	9.5	9.2
	"Tennessee"	"47"	"1990"	"1990"	559	4880859	11.5	11.0
	"Tennessee"	"47"	"1991"	"1991"	585	4968973	11.8	11.3
	"Tennessee"	"47"	"1992"	"1992"	566	5051188	11.2	10.8
	"Tennessee"	"47"	"1993"	"1993"	568	5139306	11.1	10.6
	"Tennessee"	"47"	"1994"	"1994"	541	5233322	10.3	10.0
	"Tennessee"	"47"	"1995"	"1995"	582	5328891	10.9	10.6
	"Tennessee"	"47"	"1996"	"1996"	532	5419660	9.8	9.6
	"Tennessee"	"47"	"1997"	"1997"	553	5501676	10.1	9.8
	"Tennessee"	"47"	"1998"	"1998"	490	5573935	8.8	8.6
	"Texas"	"48"	"1979"	"1979"	2326	13916436	16.7	16.7
	"Texas"	"48"	"1980"	"1980"	2396	14268965	16.8	16.4
	"Texas"	"48"	"1981"	"1981"	2481	14779030	16.8	16.2
	"Texas"	"48"	"1982"	"1982"	2536	15366008	16.5	16.1
	"Texas"	"48"	"1983"	"1983"	2283	15773066	14.5	14.0
	"Texas"	"48"	"1984"	"1984"	2144	16025603	13.4	12.9
	"Texas"	"48"	"1985"	"1985"	2170	16294915	13.3	12.7
	"Texas"	"48"	"1986"	"1986"	2311	16578053	13.9	13.3
	"Texas"	"48"	"1987"	"1987"	1918	16635523	11.5	11.0
	"Texas"	"48"	"1988"	"1988"	2063	16686059	12.4	11.9
	"Texas"	"48"	"1989"	"1989"	2086	16832321	12.4	11.8
	"Texas"	"48"	"1990"	"1990"	2422	17008748	14.2	13.6
	"Texas"	"48"	"1991"	"1991"	2739	17405312	15.7	15.0
	"Texas"	"48"	"1992"	"1992"	2328	17766812	13.1	12.5
	"Texas"	"48"	"1993"	"1993"	2236	18170320	12.3	11.8
	"Texas"	"48"	"1994"	"1994"	2113	18572123	11.4	10.9
	"Texas"	"48"	"1995"	"1995"	1753	18967400	9.2	8.8
	"Texas"	"48"	"1996"	"1996"	1560	19352289	8.1	7.8
	"Texas"	"48"	"1997"	"1997"	1427	19752039	7.2	7.0
	"Texas"	"48"	"1998"	"1998"	1410	20171768	7.0	6.7
	"Utah"	"49"	"1979"	"1979"	59	1421446	4.2	4.6
	"Utah"	"49"	"1980"	"1980"	54	1464846	3.7	3.6
	"Utah"	"49"	"1981"	"1981"	61	1516752	4.0	4.2
	"Utah"	"49"	"1982"	"1982"	61	1559272	3.9	3.5
	"Utah"	"49"	"1983"	"1983"	61	1593625	3.8	3.7
	"Utah"	"49"	"1984"	"1984"	50	1620861	3.1	3.4
	"Utah"	"49"	"1985"	"1985"	42	1641813	2.6	2.5
	"Utah"	"49"	"1986"	"1986"	55	1661876	3.3	2.9
	"Utah"	"49"	"1987"	"1987"	62	1677020	3.7	3.9
	"Utah"	"49"	"1988"	"1988"	53	1690185	3.1	3.3
	"Utah"	"49"	"1989"	"1989"	53	1706799	3.1	3.1
	"Utah"	"49"	"1990"	"1990"	57	1723370	3.3	3.6
	"Utah"	"49"	"1991"	"1991"	61	1780280	3.4	3.2
	"Utah"	"49"	"1992"	"1992"	50	1837837	2.7	2.8
	"Utah"	"49"	"1993"	"1993"	65	1898909	3.4	3.4
	"Utah"	"49"	"1994"	"1994"	63	1961072	3.2	3.1
	"Utah"	"49"	"1995"	"1995"	74	2014719	3.7	3.4
	"Utah"	"49"	"1996"	"1996"	60	2069474	2.9	2.8
	"Utah"	"49"	"1997"	"1997"	60	2120359	2.8	2.7
	"Utah"	"49"	"1998"	"1998"	60	2167719	2.8	2.7
	"Vermont"	"50"	"1979"	"1979"	8	506115	1.6 (Unreliable)	1.8 (Unreliable)
	"Vermont"	"50"	"1980"	"1980"	17	512144	3.3 (Unreliable)	3.4 (Unreliable)
	"Vermont"	"50"	"1981"	"1981"	17	516116	3.3 (Unreliable)	3.5 (Unreliable)
	"Vermont"	"50"	"1982"	"1982"	10	519544	1.9 (Unreliable)	1.9 (Unreliable)
	"Vermont"	"50"	"1983"	"1983"	10	523511	1.9 (Unreliable)	1.8 (Unreliable)
	"Vermont"	"50"	"1984"	"1984"	12	526832	2.3 (Unreliable)	2.1 (Unreliable)
	"Vermont"	"50"	"1985"	"1985"	19	530151	3.6 (Unreliable)	3.5 (Unreliable)
	"Vermont"	"50"	"1986"	"1986"	16	534224	3.0 (Unreliable)	2.6 (Unreliable)
	"Vermont"	"50"	"1987"	"1987"	13	540359	2.4 (Unreliable)	2.3 (Unreliable)
	"Vermont"	"50"	"1988"	"1988"	14	549762	2.5 (Unreliable)	2.5 (Unreliable)
	"Vermont"	"50"	"1989"	"1989"	12	557960	2.2 (Unreliable)	2.0 (Unreliable)
	"Vermont"	"50"	"1990"	"1990"	16	562489	2.8 (Unreliable)	2.7 (Unreliable)
	"Vermont"	"50"	"1991"	"1991"	22	568691	3.9	3.7
	"Vermont"	"50"	"1992"	"1992"	20	572925	3.5	3.5
	"Vermont"	"50"	"1993"	"1993"	14	577924	2.4 (Unreliable)	2.4 (Unreliable)
	"Vermont"	"50"	"1994"	"1994"	Suppressed	584098	Suppressed	Suppressed
	"Vermont"	"50"	"1995"	"1995"	12	588979	2.0 (Unreliable)	2.1 (Unreliable)
	"Vermont"	"50"	"1996"	"1996"	Suppressed	593894	Suppressed	Suppressed
	"Vermont"	"50"	"1997"	"1997"	11	597414	1.8 (Unreliable)	1.8 (Unreliable)
	"Vermont"	"50"	"1998"	"1998"	10	600704	1.7 (Unreliable)	1.6 (Unreliable)
	"Virginia"	"51"	"1979"	"1979"	498	5329589	9.3	9.3
	"Virginia"	"51"	"1980"	"1980"	486	5353138	9.1	8.9
	"Virginia"	"51"	"1981"	"1981"	493	5449172	9.0	8.9
	"Virginia"	"51"	"1982"	"1982"	437	5498214	7.9	7.6
	"Virginia"	"51"	"1983"	"1983"	426	5568120	7.7	7.4
	"Virginia"	"51"	"1984"	"1984"	451	5648358	8.0	7.7
	"Virginia"	"51"	"1985"	"1985"	420	5721491	7.3	7.0
	"Virginia"	"51"	"1986"	"1986"	443	5817306	7.6	6.9
	"Virginia"	"51"	"1987"	"1987"	466	5938705	7.8	7.4
	"Virginia"	"51"	"1988"	"1988"	488	6044002	8.1	7.4
	"Virginia"	"51"	"1989"	"1989"	504	6128424	8.2	7.6
	"Virginia"	"51"	"1990"	"1990"	571	6191428	9.2	8.4
	"Virginia"	"51"	"1991"	"1991"	582	6303660	9.2	8.6
	"Virginia"	"51"	"1992"	"1992"	557	6417314	8.7	8.2
	"Virginia"	"51"	"1993"	"1993"	550	6512324	8.4	8.0
	"Virginia"	"51"	"1994"	"1994"	576	6597000	8.7	8.3
	"Virginia"	"51"	"1995"	"1995"	510	6673422	7.6	7.3
	"Virginia"	"51"	"1996"	"1996"	513	6754598	7.6	7.3
	"Virginia"	"51"	"1997"	"1997"	496	6831731	7.3	7.0
	"Virginia"	"51"	"1998"	"1998"	430	6905016	6.2	6.1
	"Washington"	"53"	"1979"	"1979"	201	4018920	5.0	4.7
	"Washington"	"53"	"1980"	"1980"	226	4138795	5.5	5.3
	"Washington"	"53"	"1981"	"1981"	237	4240915	5.6	5.4
	"Washington"	"53"	"1982"	"1982"	203	4280029	4.7	4.5
	"Washington"	"53"	"1983"	"1983"	210	4301870	4.9	4.6
	"Washington"	"53"	"1984"	"1984"	205	4345120	4.7	4.5
	"Washington"	"53"	"1985"	"1985"	237	4402035	5.4	5.0
	"Washington"	"53"	"1986"	"1986"	227	4453602	5.1	4.7
	"Washington"	"53"	"1987"	"1987"	260	4532945	5.7	5.4
	"Washington"	"53"	"1988"	"1988"	271	4641797	5.8	5.5
	"Washington"	"53"	"1989"	"1989"	234	4748909	4.9	4.8
	"Washington"	"53"	"1990"	"1990"	246	4868410	5.1	4.9
