"Notes"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Age Adjusted Rate
	"Arizona"	"04"	"1981"	"1981"	19	2816864	0.7 (Unreliable)	0.6 (Unreliable)
	"Arizona"	"04"	"1982"	"1982"	17	2896090	0.6 (Unreliable)	0.6 (Unreliable)
	"Arizona"	"04"	"1983"	"1983"	13	2974479	0.4 (Unreliable)	0.4 (Unreliable)
	"Arizona"	"04"	"1984"	"1984"	24	3072024	0.8	0.7
	"Arizona"	"04"	"1985"	"1985"	23	3190632	0.7	0.7
	"Arizona"	"04"	"1986"	"1986"	24	3315309	0.7	0.7
	"Arizona"	"04"	"1987"	"1987"	15	3444621	0.4 (Unreliable)	0.4 (Unreliable)
	"Arizona"	"04"	"1988"	"1988"	18	3543501	0.5 (Unreliable)	0.5 (Unreliable)
	"Arizona"	"04"	"1989"	"1989"	28	3629959	0.8	0.7
	"Arizona"	"04"	"1990"	"1990"	26	3670009	0.7	0.7
	"Arizona"	"04"	"1991"	"1991"	23	3789418	0.6	0.6
	"Arizona"	"04"	"1992"	"1992"	36	3917373	0.9	0.9
	"Arizona"	"04"	"1993"	"1993"	39	4066852	1.0	0.9
	"Arizona"	"04"	"1994"	"1994"	29	4247728	0.7	0.7
	"Arizona"	"04"	"1995"	"1995"	31	4433841	0.7	0.7
	"Arizona"	"04"	"1996"	"1996"	17	4589841	0.4 (Unreliable)	0.4 (Unreliable)
	"Arizona"	"04"	"1997"	"1997"	23	4739994	0.5	0.5
	"Arizona"	"04"	"1998"	"1998"	22	4886250	0.5	0.5
	"Arkansas"	"05"	"1979"	"1979"	44	2270804	1.9	1.8
	"Arkansas"	"05"	"1980"	"1980"	26	2288599	1.1	1.1
	"Arkansas"	"05"	"1981"	"1981"	22	2293696	1.0	0.9
	"Arkansas"	"05"	"1982"	"1982"	23	2294665	1.0	1.0
	"Arkansas"	"05"	"1983"	"1983"	32	2305943	1.4	1.4
	"Arkansas"	"05"	"1984"	"1984"	21	2320088	0.9	0.8
	"Arkansas"	"05"	"1985"	"1985"	25	2328082	1.1	1.1
	"Arkansas"	"05"	"1986"	"1986"	25	2332608	1.1	1.0
	"Arkansas"	"05"	"1987"	"1987"	27	2343274	1.2	1.2
	"Arkansas"	"05"	"1988"	"1988"	29	2344127	1.2	1.3
	"Arkansas"	"05"	"1989"	"1989"	46	2348699	2.0	1.8
	"Arkansas"	"05"	"1990"	"1990"	47	2352527	2.0	2.0
	"Arkansas"	"05"	"1991"	"1991"	41	2384138	1.7	1.6
	"Arkansas"	"05"	"1992"	"1992"	33	2416429	1.4	1.4
	"Arkansas"	"05"	"1993"	"1993"	26	2457014	1.1	1.0
	"Arkansas"	"05"	"1994"	"1994"	15	2494910	0.6 (Unreliable)	0.6 (Unreliable)
	"Arkansas"	"05"	"1995"	"1995"	16	2535835	0.6 (Unreliable)	0.6 (Unreliable)
	"Arkansas"	"05"	"1996"	"1996"	22	2573244	0.9	0.8
	"Arkansas"	"05"	"1997"	"1997"	25	2602253	1.0	1.0
	"Arkansas"	"05"	"1998"	"1998"	13	2627564	0.5 (Unreliable)	0.5 (Unreliable)
	"California"	"06"	"1979"	"1979"	173	23304422	0.7	0.7
	"California"	"06"	"1980"	"1980"	189	23729183	0.8	0.7
	"California"	"06"	"1981"	"1981"	148	24344273	0.6	0.5
	"California"	"06"	"1982"	"1982"	102	24870183	0.4	0.4
	"California"	"06"	"1983"	"1983"	124	25398443	0.5	0.4
	"California"	"06"	"1984"	"1984"	147	25881851	0.6	0.5
	"California"	"06"	"1985"	"1985"	176	26488512	0.7	0.6
	"California"	"06"	"1986"	"1986"	133	27149692	0.5	0.4
	"California"	"06"	"1987"	"1987"	141	27834578	0.5	0.5
	"California"	"06"	"1988"	"1988"	149	28538528	0.5	0.5
	"California"	"06"	"1989"	"1989"	199	29309226	0.7	0.6
	"California"	"06"	"1990"	"1990"	124	29829422	0.4	0.4
	"California"	"06"	"1991"	"1991"	136	30482745	0.4	0.4
	"California"	"06"	"1992"	"1992"	118	30992952	0.4	0.4
	"California"	"06"	"1993"	"1993"	123	31296016	0.4	0.4
	"California"	"06"	"1994"	"1994"	138	31505058	0.4	0.4
	"California"	"06"	"1995"	"1995"	111	31719735	0.3	0.3
	"California"	"06"	"1996"	"1996"	142	32046821	0.4	0.4
	"California"	"06"	"1997"	"1997"	80	32514514	0.2	0.2
	"California"	"06"	"1998"	"1998"	52	33021362	0.2	0.2
	"Colorado"	"08"	"1979"	"1979"	27	2854156	0.9	0.9
	"Colorado"	"08"	"1980"	"1980"	21	2896401	0.7	0.7
	"Colorado"	"08"	"1981"	"1981"	21	2983957	0.7	0.6
	"Colorado"	"08"	"1982"	"1982"	18	3068025	0.6 (Unreliable)	0.5 (Unreliable)
	"Colorado"	"08"	"1983"	"1983"	23	3137512	0.7	0.7
	"Colorado"	"08"	"1984"	"1984"	25	3172473	0.8	0.7
	"Colorado"	"08"	"1985"	"1985"	16	3211081	0.5 (Unreliable)	0.5 (Unreliable)
	"Colorado"	"08"	"1986"	"1986"	19	3239353	0.6 (Unreliable)	0.6 (Unreliable)
	"Colorado"	"08"	"1987"	"1987"	15	3261010	0.5 (Unreliable)	0.4 (Unreliable)
	"Colorado"	"08"	"1988"	"1988"	13	3263281	0.4 (Unreliable)	0.4 (Unreliable)
	"Colorado"	"08"	"1989"	"1989"	11	3276660	0.3 (Unreliable)	0.3 (Unreliable)
	"Colorado"	"08"	"1990"	"1990"	12	3295529	0.4 (Unreliable)	0.3 (Unreliable)
	"Colorado"	"08"	"1991"	"1991"	12	3387824	0.4 (Unreliable)	0.4 (Unreliable)
	"Colorado"	"08"	"1992"	"1992"	19	3496821	0.5 (Unreliable)	0.5 (Unreliable)
	"Colorado"	"08"	"1993"	"1993"	12	3614735	0.3 (Unreliable)	0.3 (Unreliable)
	"Colorado"	"08"	"1994"	"1994"	15	3725509	0.4 (Unreliable)	0.4 (Unreliable)
	"Colorado"	"08"	"1995"	"1995"	25	3827609	0.7	0.7
	"Colorado"	"08"	"1996"	"1996"	17	3921395	0.4 (Unreliable)	0.4 (Unreliable)
	"Colorado"	"08"	"1997"	"1997"	Suppressed	4018882	Suppressed	Suppressed
	"Colorado"	"08"	"1998"	"1998"	Suppressed	4118190	Suppressed	Suppressed
	"Connecticut"	"09"	"1979"	"1979"	18	3101686	0.6 (Unreliable)	0.5 (Unreliable)
	"Connecticut"	"09"	"1980"	"1980"	30	3109321	1.0	0.9
	"Connecticut"	"09"	"1981"	"1981"	25	3131032	0.8	0.7
	"Connecticut"	"09"	"1982"	"1982"	36	3141181	1.1	1.1
	"Connecticut"	"09"	"1983"	"1983"	38	3164200	1.2	1.1
	"Connecticut"	"09"	"1984"	"1984"	19	3182426	0.6 (Unreliable)	0.6 (Unreliable)
	"Connecticut"	"09"	"1985"	"1985"	19	3204314	0.6 (Unreliable)	0.5 (Unreliable)
	"Connecticut"	"09"	"1986"	"1986"	17	3226567	0.5 (Unreliable)	0.5 (Unreliable)
	"Connecticut"	"09"	"1987"	"1987"	10	3251130	0.3 (Unreliable)	0.3 (Unreliable)
	"Connecticut"	"09"	"1988"	"1988"	10	3275681	0.3 (Unreliable)	0.3 (Unreliable)
	"Connecticut"	"09"	"1989"	"1989"	11	3287127	0.3 (Unreliable)	0.3 (Unreliable)
	"Connecticut"	"09"	"1990"	"1990"	18	3287825	0.5 (Unreliable)	0.5 (Unreliable)
	"Connecticut"	"09"	"1991"	"1991"	Suppressed	3303749	Suppressed	Suppressed
	"Connecticut"	"09"	"1992"	"1992"	Suppressed	3301385	Suppressed	Suppressed
	"Connecticut"	"09"	"1993"	"1993"	Suppressed	3309945	Suppressed	Suppressed
	"Connecticut"	"09"	"1994"	"1994"	Suppressed	3316918	Suppressed	Suppressed
	"Connecticut"	"09"	"1995"	"1995"	Suppressed	3324324	Suppressed	Suppressed
	"Connecticut"	"09"	"1996"	"1996"	Suppressed	3337947	Suppressed	Suppressed
	"Connecticut"	"09"	"1997"	"1997"	Suppressed	3349822	Suppressed	Suppressed
	"Connecticut"	"09"	"1998"	"1998"	Suppressed	3366615	Suppressed	Suppressed
	"Delaware"	"10"	"1979"	"1979"	2	599476	0.3 (Unreliable)	0.3 (Unreliable)
	"Delaware"	"10"	"1980"	"1980"	5	595519	0.8 (Unreliable)	0.7 (Unreliable)
	"Delaware"	"10"	"1981"	"1981"	3	596658	0.5 (Unreliable)	0.5 (Unreliable)
	"Delaware"	"10"	"1982"	"1982"	1	599565	0.2 (Unreliable)	0.1 (Unreliable)
	"Delaware"	"10"	"1983"	"1983"	4	605660	0.7 (Unreliable)	0.7 (Unreliable)
	"Delaware"	"10"	"1984"	"1984"	2	611723	0.3 (Unreliable)	0.4 (Unreliable)
	"Delaware"	"10"	"1985"	"1985"	0	618730	0.0 (Unreliable)	0.0 (Unreliable)
	"Delaware"	"10"	"1986"	"1986"	1	628001	0.2 (Unreliable)	0.1 (Unreliable)
	"Delaware"	"10"	"1987"	"1987"	1	637508	0.2 (Unreliable)	0.1 (Unreliable)
	"Delaware"	"10"	"1988"	"1988"	0	648489	0.0 (Unreliable)	0.0 (Unreliable)
	"Delaware"	"10"	"1989"	"1989"	Suppressed	659194	Suppressed	Suppressed
	"Delaware"	"10"	"1990"	"1990"	Suppressed	666780	Suppressed	Suppressed
	"Delaware"	"10"	"1991"	"1991"	Suppressed	683489	Suppressed	Suppressed
	"Delaware"	"10"	"1992"	"1992"	Suppressed	695038	Suppressed	Suppressed
	"Delaware"	"10"	"1993"	"1993"	Suppressed	706719	Suppressed	Suppressed
	"Delaware"	"10"	"1994"	"1994"	Suppressed	717867	Suppressed	Suppressed
	"Delaware"	"10"	"1995"	"1995"	Suppressed	730099	Suppressed	Suppressed
	"Delaware"	"10"	"1996"	"1996"	Suppressed	741330	Suppressed	Suppressed
	"Delaware"	"10"	"1997"	"1997"	Suppressed	751824	Suppressed	Suppressed
	"Delaware"	"10"	"1998"	"1998"	Suppressed	763841	Suppressed	Suppressed
	"Florida"	"12"	"1979"	"1979"	50	9480731	0.5	0.5
	"Florida"	"12"	"1980"	"1980"	61	9764074	0.6	0.6
	"Florida"	"12"	"1981"	"1981"	80	10208144	0.8	0.7
	"Florida"	"12"	"1982"	"1982"	73	10487366	0.7	0.7
	"Florida"	"12"	"1983"	"1983"	60	10764476	0.6	0.5
	"Florida"	"12"	"1984"	"1984"	58	11055366	0.5	0.6
	"Florida"	"12"	"1985"	"1985"	49	11368628	0.4	0.4
	"Florida"	"12"	"1986"	"1986"	48	11682730	0.4	0.4
	"Florida"	"12"	"1987"	"1987"	44	12014726	0.4	0.4
	"Florida"	"12"	"1988"	"1988"	50	12326923	0.4	0.4
	"Florida"	"12"	"1989"	"1989"	42	12660706	0.3	0.4
	"Florida"	"12"	"1990"	"1990"	34	12952277	0.3	0.3
	"Florida"	"12"	"1991"	"1991"	49	13371703	0.4	0.4
	"Florida"	"12"	"1992"	"1992"	47	13654211	0.3	0.4
	"Florida"	"12"	"1993"	"1993"	37	13932066	0.3	0.3
	"Florida"	"12"	"1994"	"1994"	38	14244848	0.3	0.3
	"Florida"	"12"	"1995"	"1995"	31	14544358	0.2	0.2
	"Florida"	"12"	"1996"	"1996"	31	14860585	0.2	0.2
	"Florida"	"12"	"1997"	"1997"	25	15194344	0.2	0.2
	"Florida"	"12"	"1998"	"1998"	24	15496518	0.2	0.2
	"Georgia"	"13"	"1979"	"1979"	71	5397054	1.3	1.3
	"Georgia"	"13"	"1980"	"1980"	82	5472448	1.5	1.5
	"Georgia"	"13"	"1981"	"1981"	84	5572350	1.5	1.4
	"Georgia"	"13"	"1982"	"1982"	60	5652656	1.1	1.0
	"Georgia"	"13"	"1983"	"1983"	57	5729765	1.0	1.0
	"Georgia"	"13"	"1984"	"1984"	54	5837719	0.9	0.9
	"Georgia"	"13"	"1985"	"1985"	61	5968250	1.0	1.0
	"Georgia"	"13"	"1986"	"1986"	50	6090642	0.8	0.8
	"Georgia"	"13"	"1987"	"1987"	59	6216909	0.9	0.9
	"Georgia"	"13"	"1988"	"1988"	58	6325549	0.9	0.9
	"Georgia"	"13"	"1989"	"1989"	29	6421599	0.5	0.4
	"Georgia"	"13"	"1990"	"1990"	48	6483380	0.7	0.7
	"Georgia"	"13"	"1991"	"1991"	45	6655914	0.7	0.7
	"Georgia"	"13"	"1992"	"1992"	50	6820520	0.7	0.7
	"Georgia"	"13"	"1993"	"1993"	61	6981614	0.9	0.8
	"Georgia"	"13"	"1994"	"1994"	40	7161196	0.6	0.5
	"Georgia"	"13"	"1995"	"1995"	37	7333169	0.5	0.5
	"Georgia"	"13"	"1996"	"1996"	47	7506543	0.6	0.6
	"Georgia"	"13"	"1997"	"1997"	49	7691435	0.6	0.6
	"Georgia"	"13"	"1998"	"1998"	31	7870311	0.4	0.4
	"Hawaii"	"15"	"1979"	"1979"	0	952438	0.0 (Unreliable)	0.0 (Unreliable)
	"Hawaii"	"15"	"1980"	"1980"	5	967282	0.5 (Unreliable)	0.5 (Unreliable)
	"Hawaii"	"15"	"1981"	"1981"	3	980258	0.3 (Unreliable)	0.2 (Unreliable)
	"Hawaii"	"15"	"1982"	"1982"	4	995925	0.4 (Unreliable)	0.5 (Unreliable)
	"Hawaii"	"15"	"1983"	"1983"	4	1014687	0.4 (Unreliable)	0.3 (Unreliable)
	"Hawaii"	"15"	"1984"	"1984"	0	1029123	0.0 (Unreliable)	0.0 (Unreliable)
	"Hawaii"	"15"	"1985"	"1985"	4	1040309	0.4 (Unreliable)	0.4 (Unreliable)
	"Hawaii"	"15"	"1986"	"1986"	4	1052609	0.4 (Unreliable)	0.3 (Unreliable)
	"Hawaii"	"15"	"1987"	"1987"	4	1069296	0.4 (Unreliable)	0.3 (Unreliable)
	"Hawaii"	"15"	"1988"	"1988"	3	1081823	0.3 (Unreliable)	0.3 (Unreliable)
	"Hawaii"	"15"	"1989"	"1989"	Suppressed	1096941	Suppressed	Suppressed
	"Hawaii"	"15"	"1990"	"1990"	Suppressed	1109946	Suppressed	Suppressed
	"Hawaii"	"15"	"1991"	"1991"	Suppressed	1137471	Suppressed	Suppressed
	"Hawaii"	"15"	"1992"	"1992"	Suppressed	1159490	Suppressed	Suppressed
	"Hawaii"	"15"	"1993"	"1993"	Suppressed	1173765	Suppressed	Suppressed
	"Hawaii"	"15"	"1994"	"1994"	Suppressed	1188875	Suppressed	Suppressed
	"Hawaii"	"15"	"1995"	"1995"	Suppressed	1198027	Suppressed	Suppressed
	"Hawaii"	"15"	"1996"	"1996"	Suppressed	1205599	Suppressed	Suppressed
	"Hawaii"	"15"	"1997"	"1997"	Suppressed	1213103	Suppressed	Suppressed
	"Hawaii"	"15"	"1998"	"1998"	Suppressed	1217209	Suppressed	Suppressed
	"Idaho"	"16"	"1979"	"1979"	13	934621	1.4 (Unreliable)	1.2 (Unreliable)
	"Idaho"	"16"	"1980"	"1980"	12	945395	1.3 (Unreliable)	1.3 (Unreliable)
	"Idaho"	"16"	"1981"	"1981"	11	962481	1.1 (Unreliable)	1.1 (Unreliable)
	"Idaho"	"16"	"1982"	"1982"	13	973832	1.3 (Unreliable)	1.3 (Unreliable)
	"Idaho"	"16"	"1983"	"1983"	16	981166	1.6 (Unreliable)	1.6 (Unreliable)
	"Idaho"	"16"	"1984"	"1984"	11	989800	1.1 (Unreliable)	1.0 (Unreliable)
	"Idaho"	"16"	"1985"	"1985"	11	993122	1.1 (Unreliable)	1.1 (Unreliable)
	"Idaho"	"16"	"1986"	"1986"	9	988853	0.9 (Unreliable)	0.8 (Unreliable)
	"Idaho"	"16"	"1987"	"1987"	11	983879	1.1 (Unreliable)	1.0 (Unreliable)
	"Idaho"	"16"	"1988"	"1988"	13	984942	1.3 (Unreliable)	1.4 (Unreliable)
	"Idaho"	"16"	"1989"	"1989"	13	994027	1.3 (Unreliable)	1.2 (Unreliable)
	"Idaho"	"16"	"1990"	"1990"	11	1006693	1.1 (Unreliable)	1.0 (Unreliable)
	"Idaho"	"16"	"1991"	"1991"	11	1041649	1.1 (Unreliable)	1.0 (Unreliable)
	"Idaho"	"16"	"1992"	"1992"	13	1072047	1.2 (Unreliable)	1.2 (Unreliable)
	"Idaho"	"16"	"1993"	"1993"	Suppressed	1108881	Suppressed	Suppressed
	"Idaho"	"16"	"1994"	"1994"	11	1145272	1.0 (Unreliable)	0.9 (Unreliable)
	"Idaho"	"16"	"1995"	"1995"	11	1177589	0.9 (Unreliable)	0.9 (Unreliable)
	"Idaho"	"16"	"1996"	"1996"	Suppressed	1203432	Suppressed	Suppressed
	"Idaho"	"16"	"1997"	"1997"	10	1228543	0.8 (Unreliable)	0.8 (Unreliable)
	"Idaho"	"16"	"1998"	"1998"	Suppressed	1252682	Suppressed	Suppressed
	"Illinois"	"17"	"1979"	"1979"	56	11440371	0.5	0.4
	"Illinois"	"17"	"1980"	"1980"	47	11448136	0.4	0.4
	"Illinois"	"17"	"1981"	"1981"	46	11455471	0.4	0.4
	"Illinois"	"17"	"1982"	"1982"	24	11432454	0.2	0.2
	"Illinois"	"17"	"1983"	"1983"	43	11411820	0.4	0.3
	"Illinois"	"17"	"1984"	"1984"	33	11415352	0.3	0.3
	"Illinois"	"17"	"1985"	"1985"	37	11405963	0.3	0.3
	"Illinois"	"17"	"1986"	"1986"	31	11390893	0.3	0.3
	"Illinois"	"17"	"1987"	"1987"	29	11400420	0.3	0.2
	"Illinois"	"17"	"1988"	"1988"	35	11404558	0.3	0.3
	"Illinois"	"17"	"1989"	"1989"	28	11428341	0.2	0.2
	"Illinois"	"17"	"1990"	"1990"	40	11443138	0.3	0.3
	"Illinois"	"17"	"1991"	"1991"	31	11576175	0.3	0.3
	"Illinois"	"17"	"1992"	"1992"	36	11698413	0.3	0.3
	"Illinois"	"17"	"1993"	"1993"	51	11816159	0.4	0.4
	"Illinois"	"17"	"1994"	"1994"	33	11919512	0.3	0.3
	"Illinois"	"17"	"1995"	"1995"	41	12014530	0.3	0.3
	"Illinois"	"17"	"1996"	"1996"	24	12109540	0.2	0.2
	"Illinois"	"17"	"1997"	"1997"	26	12192249	0.2	0.2
	"Illinois"	"17"	"1998"	"1998"	29	12281911	0.2	0.2
	"Indiana"	"18"	"1979"	"1979"	53	5479304	1.0	1.0
	"Indiana"	"18"	"1980"	"1980"	42	5494918	0.8	0.7
	"Indiana"	"18"	"1981"	"1981"	39	5480835	0.7	0.7
	"Indiana"	"18"	"1982"	"1982"	30	5468160	0.5	0.5
	"Indiana"	"18"	"1983"	"1983"	37	5448436	0.7	0.6
	"Indiana"	"18"	"1984"	"1984"	42	5456941	0.8	0.8
	"Indiana"	"18"	"1985"	"1985"	31	5460017	0.6	0.6
	"Indiana"	"18"	"1986"	"1986"	42	5454341	0.8	0.7
	"Indiana"	"18"	"1987"	"1987"	39	5472984	0.7	0.7
	"Indiana"	"18"	"1988"	"1988"	51	5494747	0.9	0.9
	"Indiana"	"18"	"1989"	"1989"	33	5527092	0.6	0.6
	"Indiana"	"18"	"1990"	"1990"	29	5546819	0.5	0.5
	"Indiana"	"18"	"1991"	"1991"	35	5619615	0.6	0.6
	"Indiana"	"18"	"1992"	"1992"	34	5675757	0.6	0.6
	"Indiana"	"18"	"1993"	"1993"	52	5741125	0.9	0.9
	"Indiana"	"18"	"1994"	"1994"	29	5794799	0.5	0.5
	"Indiana"	"18"	"1995"	"1995"	42	5852819	0.7	0.7
	"Indiana"	"18"	"1996"	"1996"	23	5908417	0.4	0.4
	"Indiana"	"18"	"1997"	"1997"	27	5956292	0.5	0.4
	"Indiana"	"18"	"1998"	"1998"	27	6001025	0.4	0.5
	"Iowa"	"19"	"1979"	"1979"	19	2919960	0.7 (Unreliable)	0.6 (Unreliable)
	"Iowa"	"19"	"1980"	"1980"	15	2917312	0.5 (Unreliable)	0.4 (Unreliable)
	"Iowa"	"19"	"1981"	"1981"	17	2908684	0.6 (Unreliable)	0.5 (Unreliable)
	"Iowa"	"19"	"1982"	"1982"	14	2887872	0.5 (Unreliable)	0.4 (Unreliable)
	"Iowa"	"19"	"1983"	"1983"	10	2869260	0.3 (Unreliable)	0.3 (Unreliable)
	"Iowa"	"19"	"1984"	"1984"	20	2857249	0.7	0.6
	"Iowa"	"19"	"1985"	"1985"	9	2828452	0.3 (Unreliable)	0.3 (Unreliable)
	"Iowa"	"19"	"1986"	"1986"	5	2789767	0.2 (Unreliable)	0.2 (Unreliable)
	"Iowa"	"19"	"1987"	"1987"	11	2765297	0.4 (Unreliable)	0.4 (Unreliable)
	"Iowa"	"19"	"1988"	"1988"	7	2767561	0.3 (Unreliable)	0.3 (Unreliable)
	"Iowa"	"19"	"1989"	"1989"	11	2770681	0.4 (Unreliable)	0.4 (Unreliable)
	"Iowa"	"19"	"1990"	"1990"	15	2776587	0.5 (Unreliable)	0.5 (Unreliable)
	"Iowa"	"19"	"1991"	"1991"	14	2798656	0.5 (Unreliable)	0.5 (Unreliable)
	"Iowa"	"19"	"1992"	"1992"	Suppressed	2819049	Suppressed	Suppressed
	"Iowa"	"19"	"1993"	"1993"	Suppressed	2837695	Suppressed	Suppressed
	"Iowa"	"19"	"1994"	"1994"	10	2851451	0.4 (Unreliable)	0.4 (Unreliable)
	"Iowa"	"19"	"1995"	"1995"	Suppressed	2868091	Suppressed	Suppressed
	"Iowa"	"19"	"1996"	"1996"	Suppressed	2880950	Suppressed	Suppressed
	"Iowa"	"19"	"1997"	"1997"	Suppressed	2891288	Suppressed	Suppressed
	"Iowa"	"19"	"1998"	"1998"	10	2903589	0.3 (Unreliable)	0.4 (Unreliable)
	"Kansas"	"20"	"1979"	"1979"	23	2351528	1.0	1.0
	"Kansas"	"20"	"1980"	"1980"	30	2368222	1.3	1.1
	"Kansas"	"20"	"1981"	"1981"	33	2388484	1.4	1.2
	"Kansas"	"20"	"1982"	"1982"	18	2403605	0.7 (Unreliable)	0.8 (Unreliable)
	"Kansas"	"20"	"1983"	"1983"	22	2416834	0.9	0.9
	"Kansas"	"20"	"1984"	"1984"	17	2424856	0.7 (Unreliable)	0.7 (Unreliable)
	"Kansas"	"20"	"1985"	"1985"	11	2427892	0.5 (Unreliable)	0.4 (Unreliable)
	"Kansas"	"20"	"1986"	"1986"	19	2433204	0.8 (Unreliable)	0.7 (Unreliable)
	"Kansas"	"20"	"1987"	"1987"	14	2445357	0.6 (Unreliable)	0.6 (Unreliable)
	"Kansas"	"20"	"1988"	"1988"	23	2462513	0.9	0.9
	"Kansas"	"20"	"1989"	"1989"	21	2473223	0.8	0.8
	"Kansas"	"20"	"1990"	"1990"	13	2477805	0.5 (Unreliable)	0.5 (Unreliable)
	"Kansas"	"20"	"1991"	"1991"	25	2499627	1.0	1.0
	"Kansas"	"20"	"1992"	"1992"	18	2533409	0.7 (Unreliable)	0.7 (Unreliable)
	"Kansas"	"20"	"1993"	"1993"	13	2557596	0.5 (Unreliable)	0.5 (Unreliable)
	"Kansas"	"20"	"1994"	"1994"	15	2581640	0.6 (Unreliable)	0.6 (Unreliable)
	"Kansas"	"20"	"1995"	"1995"	11	2602226	0.4 (Unreliable)	0.4 (Unreliable)
	"Kansas"	"20"	"1996"	"1996"	16	2615563	0.6 (Unreliable)	0.6 (Unreliable)
	"Kansas"	"20"	"1997"	"1997"	11	2636018	0.4 (Unreliable)	0.4 (Unreliable)
	"Kansas"	"20"	"1998"	"1998"	13	2661727	0.5 (Unreliable)	0.5 (Unreliable)
	"Kentucky"	"21"	"1979"	"1979"	67	3646979	1.8	1.8
	"Kentucky"	"21"	"1980"	"1980"	58	3663841	1.6	1.6
	"Kentucky"	"21"	"1981"	"1981"	71	3670577	1.9	2.0
	"Kentucky"	"21"	"1982"	"1982"	55	3683426	1.5	1.4
	"Kentucky"	"21"	"1983"	"1983"	61	3692888	1.7	1.6
	"Kentucky"	"21"	"1984"	"1984"	57	3693321	1.5	1.5
	"Kentucky"	"21"	"1985"	"1985"	51	3693608	1.4	1.3
	"Kentucky"	"21"	"1986"	"1986"	44	3686796	1.2	1.1
	"Kentucky"	"21"	"1987"	"1987"	47	3683045	1.3	1.2
	"Kentucky"	"21"	"1988"	"1988"	39	3680399	1.1	1.0
	"Kentucky"	"21"	"1989"	"1989"	47	3680272	1.3	1.2
	"Kentucky"	"21"	"1990"	"1990"	53	3687389	1.4	1.4
	"Kentucky"	"21"	"1991"	"1991"	54	3724483	1.4	1.4
	"Kentucky"	"21"	"1992"	"1992"	61	3766660	1.6	1.6
	"Kentucky"	"21"	"1993"	"1993"	42	3813296	1.1	1.1
